time_ms,ax,ay,az,gx,gy,gz,mx,my,mz,roll_cf,pitch_cf,yaw_cf,roll_kf,pitch_kf,yaw_kf
4085,-0.053,0.0763,9.8755,-0.3897,0.2498,0.2104,30.2325,-11.4636,38.4882,-0.0775,-0.8016,1.7026,0.5634,0.421,0.7446
4097,-0.0903,-0.0268,9.8035,0.5622,-0.3206,-0.238,29.2333,-10.1287,39.0269,-2.3406,1.2808,0.5564,-1.2849,1.7972,-0.3684
4110,-0.1555,-0.1225,9.8253,-0.6671,0.2689,1.1032,31.2029,-9.882,40.5857,0.8579,0.2679,1.3942,2.3269,-0.7615,-0.9658
4122,0.0676,-0.043,9.8101,0.3765,-0.2697,0.5507,29.5397,-10.3818,40.0077,-0.646,0.6476,-0.9528,-0.7164,1.3053,-0.244
4133,0.0285,0.0305,9.7751,-0.0614,0.9348,0.5176,32.0282,-8.3882,37.8082,-1.5279,0.8588,0.1255,-3.0282,0.4271,0.5658
4144,-0.0337,-0.0842,9.8221,0.0925,0.2332,0.5025,30.1277,-10.5898,40.2717,0.2587,-0.0117,0.7213,-0.2342,0.1657,-0.1748
4155,0.1202,-0.1111,9.8396,0.3519,0.6434,0.2278,30.7225,-8.8488,39.6018,0.8685,0.0099,-1.2821,-1.5654,0.4483,0.0066
4165,0.047,-0.0044,9.7881,-1.0135,-0.0047,0.1791,31.1568,-8.4981,40.5188,-0.7034,1.5062,0.9594,0.6776,-1.8083,0.2126
4175,0.0425,0.0757,9.7604,0.2096,1.1749,0.2016,29.9115,-8.3458,40.2317,-0.9907,-2.7915,-1.5499,-0.67,1.0569,-0.4764
4186,0.0881,0.0759,9.7958,0.2971,-0.2974,-0.0781,31.0613,-11.5535,39.6791,-0.3496,-1.2396,-0.2262,1.3819,-0.0354,-1.8899
4200,0.0264,-0.0246,9.7355,-1.0204,-1.0002,0.2593,30.3033,-11.5273,37.8327,0.0808,1.0583,0.0812,1.7128,-0.735,0.9182
4212,-0.0929,-0.0659,9.7526,0.155,-0.3938,-0.5624,30.0391,-9.6039,38.9978,0.3349,-2.4639,1.218,0.1224,0.9515,-0.5176
4224,-0.1243,-0.1319,9.7769,-0.4298,-0.0562,-0.6368,30.0059,-8.7082,38.6471,-0.7026,-0.5967,0.7999,1.0775,0.605,0.2806
4234,0.0383,-0.1955,9.7941,-0.2156,0.0212,-0.8839,30.6304,-10.4749,40.3334,-2.019,-0.3251,-0.574,-1.437,-1.19,-0.6041
4246,-0.0003,-0.0348,9.8524,0.3311,-0.352,-0.0539,29.3105,-11.1291,40.9916,-1.5535,0.2862,0.8637,-1.4929,-0.5874,0.5367
4256,-0.0348,0.1716,9.7988,-0.0918,0.2418,0.4897,29.7606,-10.6134,41.1301,0.4266,0.3425,-1.8489,-1.5263,-0.8354,0.5116
4268,-0.0298,0.0082,9.7316,-0.1633,-0.4048,0.2271,28.1591,-7.8573,41.1945,0.6624,-0.1228,-0.234,-0.4059,0.3804,1.1341
4279,-0.1324,-0.074,9.8402,-0.2224,-0.985,-0.0679,29.0723,-9.3301,41.2145,0.4643,-0.4292,1.3295,-0.6796,-0.3918,-0.9792
4290,-0.1286,0.0253,9.802,1.3495,-0.1167,0.1942,30.4687,-12.1527,39.8435,1.0798,-0.5843,-0.696,1.7691,0.4893,2.3947
4300,0.0735,0.0461,9.791,0.5734,-0.6627,0.244,28.0502,-10.8866,40.1138,-1.2226,0.2363,1.1405,-1.6515,0.6375,0.1814
4310,0.0952,-0.113,9.7771,-0.7084,0.1911,-0.2339,30.8723,-8.7586,40.571,-0.256,0.6198,-0.3176,0.157,-0.9673,0.4306
4321,0.1073,0.0192,9.7092,-0.8269,0.0618,0.3789,30.9012,-10.2744,40.8885,-0.399,-2.2065,-2.2383,0.2126,0.1317,-0.2147
4331,0.0482,0.087,9.8492,-0.8972,0.1382,0.3278,30.1335,-11.6151,39.247,1.8713,1.4166,0.8072,-0.214,-0.9554,0.1405
4347,-0.0171,0.0204,9.7355,-0.2104,0.9751,0.1866,29.6959,-9.0899,40.4906,0.7983,0.402,0.1468,0.8693,-1.2639,-0.5791
4360,0.1334,0.0093,9.8175,-0.3412,0.0703,-0.7994,30.8077,-10.4494,38.8869,-0.2824,-0.7171,-0.833,-1.4132,0.1177,-0.3958
4370,-0.1899,-0.0293,9.8102,0.1223,-0.0757,-0.0306,28.6203,-10.2747,40.713,1.4068,0.0929,0.045,-0.6839,0.946,-0.4974
4381,-0.0629,-0.1764,9.8617,-0.4191,-0.0669,0.6157,29.3172,-9.9701,40.7118,-0.0157,1.5783,2.1329,-1.9974,-2.6086,-0.0612
4398,-0.0922,-0.1153,9.7671,0.5381,-0.0423,0.5752,30.1329,-10.7014,38.9848,1.2755,0.0507,1.9565,0.9424,0.4853,0.142
4412,0.2114,-0.0149,9.8421,0.0884,0.1518,0.6079,31.1395,-11.2778,40.1879,1.1357,-1.1289,1.3224,0.9486,-0.0772,0.5352
4423,-0.1253,-0.0804,9.8081,-0.8506,0.386,0.0693,30.1555,-9.9747,41.0667,-1.7764,0.0398,-0.4688,0.9233,0.039,0.206
4433,0.1277,-0.0076,9.8471,-0.3883,0.1374,-1.1656,30.038,-11.5893,40.1656,1.8578,0.8275,-0.694,-0.8433,-1.6088,1.4541
4443,-0.0897,-0.0941,9.774,-0.3484,0.5773,0.0011,32.0709,-10.5717,40.4038,0.0966,-1.4687,-0.7311,-0.1868,-1.7084,2.6254
4454,0.0702,-0.1278,9.7839,-0.8516,-0.139,0.1746,29.1523,-8.9823,39.8135,-1.0965,-0.8895,-0.8905,-2.414,0.3746,0.0934
4466,0.2281,-0.0736,9.7829,0.2044,-0.2415,-0.1808,28.3712,-8.6253,38.72,-0.175,-0.9612,-0.5286,0.243,0.7255,0.9229
4482,-0.0651,-0.0637,9.7909,0.1945,0.1015,-0.1172,30.3824,-9.7399,39.8443,-0.0794,-0.9567,-0.5744,0.7407,-0.5003,-0.1514
4497,-0.0852,-0.1102,9.7335,0.0074,0.2428,-0.2676,32.5492,-11.5223,40.4996,-0.1347,-1.8145,-1.3443,0.2921,-0.6989,-0.2542
4508,0.0078,0.0442,9.8522,-0.2473,0.3601,-0.5076,32.4897,-12.0876,39.7878,-0.4483,0.2489,-0.3719,-0.2556,-0.9177,1.2683
4519,-0.0583,-0.0837,9.7096,0.0287,-0.2197,0.3654,30.2068,-9.6138,40.5969,-0.08,-1.408,-0.1012,-1.0037,-1.2382,0.627
4531,0.1613,0.032,9.8356,0.8686,0.1006,-0.2558,30.9628,-10.1725,39.2467,-0.3436,1.5834,1.4639,-0.1976,-0.6363,-0.1597
4543,-0.0377,-0.0137,9.6916,-0.4777,-0.0696,0.5256,30.6879,-10.1996,39.8824,0.4588,0.9599,0.2574,0.0556,0.1588,-0.3012
4554,-0.0372,-0.0706,9.7518,-0.0092,0.7154,0.23,28.0624,-11.6487,40.2128,-0.8456,1.0177,-0.0735,-0.0715,0.6344,-0.2646
4564,0.0519,0.0772,9.8128,0.3145,-0.4244,0.6456,29.1839,-9.5871,39.6325,-0.1323,-0.7138,0.162,-0.6241,-0.1561,-1.0636
4574,-0.1355,-0.1021,9.8583,-1.4057,0.8065,0.0779,28.6185,-12.0145,40.6135,0.51,-1.0665,-1.0485,-0.4416,-1.4824,-1.6053
4585,0.1189,-0.0058,9.8066,0.596,-0.7432,-0.3567,32.3134,-9.2711,43.2138,0.2484,0.1575,-1.7951,0.8859,-0.3758,-1.8821
4598,0.0657,-0.1355,9.8355,0.2073,0.4259,0.5493,30.2039,-11.2032,39.3694,0.4926,-0.1757,-1.2825,-0.5252,-1.9034,-0.3693
4609,0.0655,0.1492,9.7876,0.2493,-0.2844,-0.2533,30.5272,-10.7601,40.7371,-1.1616,-0.8769,0.3052,1.8796,1.149,-0.5247
4620,-0.0515,0.0885,9.7772,-0.3944,-0.0785,0.5038,30.4816,-9.7611,39.1706,0.3009,-0.2616,0.992,0.5266,-0.5372,0.9373
4630,-0.029,-0.071,9.8457,0.1971,0.0336,0.2135,30.6168,-10.1584,40.2438,-0.2327,-0.5497,-0.6185,-1.856,-0.0387,0.4924
4644,-0.0336,0.0656,9.8639,-0.4194,0.7779,-0.1199,30.785,-9.9936,41.7711,-0.576,0.2052,-0.4444,-0.7132,-0.5659,-2.3875
4659,0.0353,0.0524,9.7948,0.0502,-0.0241,-0.4458,29.5729,-10.8601,39.9345,1.4209,1.0789,1.0403,-1.6956,1.5057,0.7175
4675,-0.0409,-0.1316,9.7555,0.9242,-0.6114,0.8069,29.8769,-10.8431,39.6856,0.7626,1.084,-0.7462,-0.2469,-1.8951,-1.4441
4685,0.0943,0.0741,9.8139,-0.4586,-0.0566,0.6635,31.3753,-10.4356,40.3032,-0.1227,0.7922,1.8982,-2.3905,1.0252,0.5907
4695,0.0473,-0.1965,9.7857,0.0101,0.6517,-0.146,28.0973,-10.0342,42.0972,-0.5026,-1.402,-0.0969,-1.7644,-0.303,-1.5009
4711,0.0346,0.2153,9.8673,-0.8678,-0.4547,0.0946,28.6055,-7.0313,40.3561,0.6652,-0.5507,-1.5085,0.6365,0.2088,-0.2903
4725,-0.191,-0.0204,9.7841,-0.2472,0.7202,0.4239,28.2352,-11.0962,38.2881,1.3186,-1.6453,-1.6411,1.6073,-0.9018,1.5862
4739,0.0171,-0.1421,9.8115,-0.1179,-0.2133,0.9379,31.699,-10.713,38.9579,0.2709,1.0164,-0.5167,-1.3359,-1.4555,-0.0838
4750,0.0046,-0.0775,9.8141,-0.4891,-0.0006,0.3934,28.6632,-11.3052,40.4915,-1.1385,0.9291,-0.0204,-0.0958,-1.4016,0.8202
4762,-0.1209,0.0191,9.7924,0.3164,0.5421,0.3514,28.4187,-11.9149,38.7122,-0.301,0.0508,0.3156,-0.8694,-1.7581,0.7156
4775,0.0306,-0.182,9.7693,0.5282,-0.0648,-0.6109,29.8145,-11.7497,39.7557,2.0991,0.126,-0.2003,0.7799,0.3727,1.1925
4786,-0.1907,-0.092,9.7375,-0.5417,0.1808,-0.1329,27.9114,-11.8234,40.5175,-1.4796,2.9822,0.9567,0.0663,-0.3455,0.6712
4797,0.169,0.0438,9.742,0.2877,-0.8617,-0.6511,28.435,-9.4416,39.7614,-0.9438,-0.3132,-1.7089,0.5592,-0.8657,1.0465
4807,0.0613,-0.0675,9.8503,0.3695,-0.3388,0.7398,30.3294,-10.2014,40.0311,-2.3645,-0.6995,0.8052,-0.0611,-0.7973,0.4614
4818,-0.0321,0.0298,9.839,-0.1327,-0.3508,0.2441,30.3583,-10.3309,39.2355,-0.8284,0.3196,0.6493,0.7937,-0.4895,-0.9009
4828,0.0434,-0.0018,9.7509,0.5026,-0.1165,0.3917,31.6788,-9.8823,38.6303,-0.951,1.3658,-1.4846,-2.6259,-0.1319,-0.2327
4849,0.1568,-0.0569,9.7559,0.7232,0.4083,-1.2404,31.2299,-8.7143,41.3574,-0.6867,0.4499,0.29,0.0697,0.497,-0.3139
4863,-0.1241,-0.0803,9.8398,0.0921,1.062,0.4508,29.8231,-10.5495,39.4412,-1.021,1.3071,-0.2844,-1.9167,1.3561,0.0365
4877,0.1014,0.0501,9.8078,-0.8844,0.5867,-1.0005,32.6667,-9.4569,38.7708,-0.5823,-1.0555,1.0845,1.1716,-1.5065,0.4568
4888,-0.0242,-0.0395,9.8135,0.3562,0.3659,-0.1641,29.187,-11.0915,41.1068,-1.0069,0.5161,0.0892,-0.8012,1.4644,1.4628
4899,-0.0694,0.0543,9.713,0.0513,-0.8103,-0.0673,31.4257,-9.8377,40.6919,0.7365,0.3881,-1.8383,0.6419,1.1646,1.6186
4910,-0.0213,0.015,9.7562,0.231,0.5749,-0.1201,29.8872,-9.8627,39.81,-1.5417,2.2912,-1.3566,-0.2353,-0.4251,-0.6684
4921,0.048,0.136,9.7124,0.1694,-0.2554,-1.2992,29.7785,-10.588,38.4177,-0.264,-0.3631,0.1811,-0.9322,-1.1696,-0.9592
4932,-0.0135,-0.058,9.9347,-0.467,0.4209,1.5589,30.0648,-9.0344,39.4602,1.8865,-1.508,-0.053,0.9511,-1.235,2.1125
4942,0.0702,-0.1859,9.9158,-0.6296,-0.2454,-1.026,30.8867,-10.3036,39.1869,1.0946,-0.1494,1.0188,-0.2594,1.5028,0.5796
4955,0.0781,0.2683,9.755,-0.6364,-0.4112,0.1437,29.7095,-10.6228,41.9987,1.7916,-1.1206,0.0296,-0.6247,-0.665,0.2544
4967,0.0433,0.1298,9.8179,-0.5558,0.0194,-0.3818,30.3375,-9.8547,39.9787,0.5246,1.1601,0.826,0.4016,-0.7101,-0.1774
4982,0.0153,-0.1146,9.7157,0.5694,-0.2137,0.2609,30.8957,-9.4493,40.1262,-1.7493,1.1581,0.4532,-1.2785,-0.5914,0.5725
4995,0.0913,0.1292,9.7617,-1.0326,-0.4966,0.53,29.8349,-8.2653,39.0821,-1.6085,-0.9042,0.9699,0.489,1.9891,1.7925
5005,-0.067,0.018,9.8546,0.1375,0.676,0.4699,28.4257,-9.1637,39.7977,-1.7136,1.1403,-1.4251,-0.1194,-0.5494,-1.438
5016,0.0101,0.1701,9.8259,0.3913,-0.0364,-0.0604,30.1135,-10.9451,39.0524,1.8413,-0.8712,-0.4291,-0.5764,1.0407,0.4281
5028,0.013,0.0576,9.7648,0.2552,0.7226,-0.1592,30.8285,-10.2598,40.9203,0.4965,0.0743,-0.7937,-2.1478,-0.4646,0.8957
5039,0.1259,0.0488,9.8302,0.3369,0.1731,-0.1565,30.1794,-9.512,41.395,-1.7168,0.2674,1.4481,-0.4074,-1.6696,1.3667
5050,0.0123,0.0495,9.8175,0.1654,0.9846,-0.3921,29.4862,-8.4567,39.8402,1.5075,-0.9315,-0.4451,1.1886,-0.3945,2.7706
5060,0.1163,0.1591,9.6668,0.253,0.0523,-0.5825,30.9008,-10.0754,40.4925,-1.5565,0.3916,-0.099,-0.4122,0.4734,-0.05
5075,-0.0859,0.0421,9.8495,-0.1677,-1.1747,0.1711,31.1051,-9.9487,39.8494,-0.1751,-0.1185,-0.4045,1.2965,-0.1552,-0.0467
5090,0.0776,-0.1826,9.8305,0.3128,-2.0274,-0.1567,30.2057,-8.5833,39.95,-1.4245,0.0896,1.2282,0.0843,0.4948,2.5702
5103,0.0519,-0.0577,9.8079,-0.048,-0.2946,-0.0352,28.3729,-9.5835,38.7345,1.2071,-2.4053,0.2918,0.581,-1.4663,-1.9498
5118,-0.0917,0.2239,9.8327,-0.2472,0.1492,-0.1738,31.066,-10.8466,40.2178,-0.8864,0.6387,0.5092,-1.1454,-0.819,-0.0784
5131,-0.0643,-0.0794,9.7665,0.1698,0.4699,-0.1112,29.6837,-10.1625,39.2798,1.2002,-1.1068,0.073,-0.2007,0.0238,0.1174
5144,-0.1214,-0.115,9.8691,-0.9367,0.5395,0.2837,30.332,-9.0142,39.7382,-0.0345,-0.1429,0.2796,0.2515,1.2478,-1.3514
5155,-0.0268,0.0072,9.9131,0.5931,0.7384,-0.7535,30.3144,-10.4578,41.2477,0.9102,0.8489,-0.439,0.4227,-0.4634,0.1741
5165,0.1297,0.1674,9.8198,-0.8738,-0.4214,0.2522,28.9362,-10.7113,41.7902,0.2326,-0.1507,0.7337,-0.9411,0.7616,1.7474
5176,-0.0794,0.0364,9.6981,1.0757,-0.8055,-0.7848,32.3638,-10.7823,40.0547,0.4078,0.5837,-0.5141,-0.6303,-0.4523,-0.666
5191,-0.0261,0.0178,9.7618,-0.0161,-0.0573,0.0038,30.4072,-10.0462,39.5222,0.8501,-1.0988,0.9958,-1.0623,-1.6829,-0.9242
5203,-0.0728,-0.0419,9.7721,-1.0301,0.1137,0.3206,30.1878,-11.47,39.3469,1.2122,-0.2963,0.2435,-1.1746,0.8502,1.0891
5213,0.0259,0.0703,9.848,0.292,-0.2637,-0.1252,29.6624,-10.503,39.0202,0.4008,0.412,0.4513,-1.6557,-0.6149,-1.4089
5225,-0.0744,-0.0515,9.8715,0.4435,-0.1875,1.0529,29.1097,-9.4689,39.4265,-0.6114,0.532,0.4266,-1.8413,-0.6583,-1.85
5235,-0.0312,0.0688,9.9092,0.4432,0.2232,-0.9161,30.7653,-11.6069,39.11,-0.5353,-0.5581,-0.5362,1.1156,0.6569,0.3146
5246,-0.0701,0.0485,9.7785,0.1639,0.6612,0.6696,31.3921,-10.8869,40.4768,0.857,0.7043,0.0491,-0.489,-1.3256,0.1606
5257,0.0587,-0.0975,9.8523,0.0574,-0.0985,1.1277,30.2913,-11.8873,40.7052,-0.1827,1.2688,-0.9975,-0.3262,-0.1916,-0.6521
5269,0.1808,-0.1184,9.7978,-0.1483,-0.1206,-0.5658,29.7721,-8.7396,40.7702,2.0371,-0.8508,1.4269,2.443,0.8005,0.9139
5279,0.0546,0.0926,9.858,0.3271,-0.2544,-0.8907,30.309,-9.7019,40.4663,0.8206,1.5051,-0.2538,1.2574,0.8905,0.0712
5290,-0.0378,-0.0786,9.7173,-0.1252,0.1515,-0.3812,28.9031,-10.9295,40.7322,-1.0566,-0.791,-1.8473,0.8234,0.9119,-0.3457
5301,-0.0166,0.0038,9.8242,0.7576,-0.2456,0.0991,29.5784,-10.2967,39.9578,-1.2577,1.1879,0.6652,0.1215,0.047,0.0654
5311,0.1138,0.0514,9.7568,0.3748,0.4256,-0.7028,30.7581,-10.594,38.5205,-1.7364,-1.4503,-0.6657,0.0059,0.0525,0.5132
5322,0.0428,-0.1015,9.8582,0.0597,-0.2059,-0.3175,30.8061,-9.5562,40.0989,-0.3824,1.4955,3.2228,1.4962,2.4559,0.0981
5335,-0.1523,0.122,9.8182,-0.2374,0.4666,0.1704,29.6082,-9.6743,38.7855,0.4636,0.0449,1.3344,1.1506,1.6617,-1.4736
5351,-0.0146,-0.0052,9.7612,0.2224,-0.4694,0.6656,28.8625,-10.6234,40.8581,0.215,0.2915,-0.4406,1.9625,0.0592,0.4602
5363,0.0319,0.1074,9.8305,-0.9154,0.0421,0.776,30.1323,-10.3302,39.5088,0.9362,-0.4941,0.043,0.2807,-1.5355,0.2114
5376,0.054,0.0856,9.7877,-0.1945,1.7787,-0.3184,29.4403,-11.4195,40.1563,-0.9163,0.6142,1.3102,1.3151,-0.0274,0.4258
5392,0.1587,-0.0637,9.7858,0.1501,0.2341,-0.352,29.5605,-9.1922,41.1238,-0.8993,0.5485,-0.3507,-0.9628,0.0461,0.009
5402,-0.122,0.0976,9.7891,0.7372,0.4755,0.5742,29.4003,-8.4981,39.8842,-0.2047,-0.2397,-2.3261,0.4604,0.0834,-1.5843
5413,0.0602,-0.0223,9.8388,-0.2999,0.1627,-0.5462,31.3641,-9.4031,39.691,1.058,1.2561,1.6737,1.3644,-1.5975,-0.4631
5423,-0.062,0.0421,9.7447,-0.0022,0.2621,-1.2755,28.3473,-10.1131,38.6388,0.7082,-1.4504,-0.3177,-0.2532,-0.4722,1.6164
5434,-0.0496,0.0948,9.7612,-0.2028,-0.2983,0.744,30.8177,-11.1661,40.2184,0.5816,-0.8281,0.7563,-0.4233,2.4695,0.5926
5445,0.1413,0.164,9.8012,1.1455,0.0564,0.6426,30.9681,-9.7696,38.9832,0.5848,-1.1285,-0.0805,0.0696,-0.6924,0.2333
5457,0.0229,-0.0514,9.7036,0.4814,-0.174,0.9533,30.223,-9.9716,39.3857,-1.5378,-0.3633,-1.0708,0.3135,-0.3704,-0.4525
5467,-0.0469,0.1048,9.7582,0.02,-0.0763,0.4422,30.3935,-10.1036,40.6635,-1.5402,1.2542,0.2301,1.704,0.5535,-0.3135
5478,0.0854,0.0216,9.8098,0.1898,-0.2557,0.5467,31.0937,-9.2857,41.1687,-0.9797,0.8113,-0.9451,-0.6464,-0.7542,-0.3711
5490,-0.2275,0.0381,9.8536,-0.1412,0.0968,0.418,29.5511,-9.4176,40.5695,0.1116,-0.2138,1.1471,-1.1919,-0.1622,0.4919
5500,-0.2414,-0.1213,9.706,-1.0981,0.5397,0.7538,30.0154,-10.4269,42.1776,-0.1772,-1.982,2.1055,0.1481,-1.1711,0.1326
5511,0.0775,-0.036,9.8364,0.1834,-0.3019,-0.6816,29.166,-9.8477,41.8483,-1.3584,-0.2945,1.0555,0.5759,-1.4642,1.6662
5521,0.152,0.0235,9.8117,-0.2411,0.6037,-0.2471,30.1089,-9.8975,39.3354,0.8939,2.0909,0.7331,0.664,-1.3615,0.0189
5532,0.157,0.1841,9.7988,-0.3331,-0.435,1.0694,29.3349,-10.1621,38.9801,1.5742,-0.281,0.3694,0.5577,-0.8583,-1.7868
5542,-0.1225,0.0912,9.8266,0.3521,0.774,0.6147,30.8876,-10.7534,40.2825,1.9754,2.2034,1.5878,-0.3962,-0.9357,-0.3585
5553,0.0249,0.0787,9.7108,-0.4532,0.7193,-0.0181,29.8898,-9.8924,41.1925,0.0777,-0.0727,2.0684,-0.968,1.0636,2.3021
5568,-0.0115,-0.0007,9.7856,-0.3111,0.7449,0.2642,30.2686,-10.0813,39.482,-1.2417,-0.7373,1.4538,-0.9988,-1.3207,0.432
5583,0.1821,0.067,9.8124,0.5794,-0.173,0.1541,29.0528,-9.9881,38.8474,2.0192,0.781,-2.1359,-1.7363,-0.8158,1.5476
5596,0.1813,0.1816,9.7192,0.3051,-0.0772,0.1255,29.1038,-9.5215,40.0585,-2.3041,-3.0021,0.4587,1.2216,0.7653,-0.941
5610,0.1943,-0.1131,9.9113,-0.14,-0.6572,-0.2347,32.2269,-10.0499,41.0722,-0.9807,-0.4909,0.6217,-1.7856,-0.2097,-0.102
5623,-0.1136,0.0508,9.7835,-0.655,-0.1642,-0.7671,30.2239,-9.6444,41.8255,0.6268,-1.5919,1.5235,-1.251,-0.7029,0.3812
5634,0.1083,0.0334,9.8615,0.0903,0.1648,-0.4992,29.9631,-10.2673,38.5542,0.7716,-1.3924,0.938,2.1129,-0.1246,1.8061
5644,-0.1512,0.1638,9.8279,-0.054,-0.7749,0.4602,31.0896,-11.5937,39.1947,0.4618,1.2354,-0.0988,-0.6216,0.2904,1.4944
5658,0.0939,-0.0195,9.8921,0.5388,0.3018,-1.2004,29.7305,-8.7593,39.1504,-1.3178,-0.3813,1.1007,0.6615,-0.4323,0.4213
5670,-0.0208,0.0874,9.8202,-0.7042,0.2825,-0.0227,30.1699,-11.1492,39.8006,3.0,0.7632,-0.1049,-0.8921,-1.3547,-0.5517
5681,0.0903,-0.0539,9.8673,0.3759,0.289,0.1115,29.4058,-8.3367,40.6569,-0.3456,0.82,1.2598,-0.1133,-1.0097,0.8063
5691,-0.0041,0.108,9.7969,-0.2973,-0.0475,-0.1443,30.6917,-9.1676,39.6488,-0.3631,-0.7437,1.4802,-1.1247,-1.251,-1.27
5704,-0.1714,-0.1033,9.8091,0.0333,-0.8589,0.3461,30.6011,-10.0117,38.9515,0.0718,0.7814,-0.442,-0.4511,0.9005,0.4054
5715,0.0567,-0.0413,9.8229,-0.7711,-0.0455,-0.1882,29.3405,-9.2887,40.0097,0.3309,0.7146,-0.2595,0.0422,0.3438,-0.1622
5728,0.0836,-0.1341,9.7135,0.7296,0.5299,-0.1029,29.8649,-11.5935,40.1937,-1.5398,-0.6337,0.0872,-0.3892,-0.9875,0.7482
5742,0.005,0.0329,9.7615,-0.3112,-0.4051,-0.3915,29.0711,-9.9714,39.3332,0.738,0.3902,1.3581,1.09,0.8135,-0.0871
5754,0.0363,-0.021,9.8603,-0.1923,0.2227,-1.0478,30.9366,-9.5415,40.3561,-0.1439,-0.0498,0.9953,2.3691,0.0978,0.5494
5769,-0.1504,0.0046,9.744,0.2641,-0.2424,-0.7494,29.3365,-9.7806,37.8323,0.2772,0.2356,2.4954,0.6081,1.3951,0.4122
5779,0.096,0.1019,9.795,0.1685,-1.0023,-0.3371,29.1169,-9.7964,39.1108,-0.378,0.4555,0.9942,0.5751,0.2061,0.0787
5790,-0.0365,-0.0778,9.7956,-0.1026,0.1428,-0.2329,29.7424,-9.7043,39.7542,-1.6778,-0.6454,0.2715,0.3679,-0.5049,1.5463
5800,0.0629,0.1941,9.8255,0.3593,-1.4924,0.0163,29.9728,-10.4086,39.5314,-1.5094,-0.2387,-0.0708,1.5669,-0.9454,0.5664
5814,-0.1046,0.0938,9.8223,0.4858,0.2042,0.2649,28.8792,-10.9165,38.2634,1.1967,0.3108,-0.8639,1.0881,0.3135,-2.5099
5827,-0.1037,0.1253,9.805,-0.3937,0.0971,0.2637,30.774,-10.9347,40.3143,-0.8687,-1.0256,-0.5431,-0.0082,0.6405,0.2735
5839,-0.221,0.2161,9.751,0.1774,0.9167,0.2111,29.3742,-11.1186,41.1249,-0.5198,1.1353,-0.8416,1.4468,0.5257,-1.1117
5851,-0.1032,-0.0099,9.7684,-0.0279,0.1447,0.4221,30.5135,-10.2951,40.5536,-0.6327,-0.7662,1.7982,-0.7344,-0.6255,0.1626
5862,0.1028,-0.093,9.7974,0.7136,1.5123,-0.6313,28.8909,-10.2882,41.0388,-0.6419,-1.3278,0.277,-0.3926,-0.6043,0.6311
5872,-0.0702,0.0083,9.8412,0.4295,0.323,0.1571,29.345,-12.2614,41.3695,-0.0577,0.3619,0.9466,1.3144,1.8775,0.3509
5884,-0.0581,-0.0428,9.8025,0.4575,0.1313,-0.5908,32.229,-10.3129,39.0428,1.0777,0.0954,-0.3741,-0.9018,0.3769,-0.0723
5894,0.0376,-0.0518,9.7777,-0.0863,-0.4044,-0.3321,28.1479,-9.6019,38.1708,-0.0316,0.3545,-2.0258,-0.2516,0.1209,-2.6551
5905,-0.0498,0.0459,9.7345,0.6022,0.3484,0.2676,31.0589,-9.4823,40.4875,1.6105,0.7528,0.565,0.1957,-0.3024,1.8518
5922,-0.0397,-0.0364,9.8398,-0.4228,-0.125,0.3577,31.0738,-9.2976,40.0564,-1.3551,1.183,-0.6415,-1.2829,-2.8966,-0.5327
5933,0.0634,-0.0887,9.8202,-0.7367,-1.2692,0.1902,29.2542,-10.9895,40.5291,-2.229,-1.0258,0.6254,-0.144,0.2267,-0.0118
5943,0.0342,-0.0089,9.7185,-0.0661,-0.4096,0.3688,29.9754,-9.5349,40.4441,0.581,0.0324,-1.0612,-0.3185,-0.9636,0.1073
5954,0.0705,-0.0042,9.7128,0.7466,0.2425,0.9872,30.6079,-10.7665,40.1451,-0.6882,-1.3853,-1.8574,0.8948,0.1429,0.1652
5966,0.0497,0.0533,9.678,-0.651,0.965,0.6141,30.0604,-8.267,40.4,-1.6807,-0.3918,-0.6247,0.6706,-2.4778,-1.6604
5976,-0.0514,-0.0068,9.7936,0.0993,-0.8502,-0.798,29.3543,-9.8528,39.4069,-1.6885,1.2811,0.5553,1.4423,-1.5612,0.0884
5988,-0.0497,-0.0751,9.8189,-0.5817,-0.3713,-0.2089,28.6912,-11.0278,39.801,-1.7882,0.0642,-0.0603,-2.023,0.0562,2.1491
5999,-0.2371,0.0033,9.8072,-0.2615,-0.0094,-0.1588,29.2608,-10.4427,40.3832,-0.4056,2.0998,0.1593,0.0359,-1.9773,0.4012
6009,0.0581,-0.0989,9.8831,1.232,0.3223,-0.2535,28.8716,-10.3443,39.6359,0.7083,0.0628,-0.2008,1.7899,1.0216,0.4634
6020,0.147,0.2354,9.8365,-0.4137,0.4402,0.3388,31.4759,-11.0634,41.7062,1.0551,0.5768,0.3204,-2.6828,-1.5943,-0.8965
6030,0.1802,-0.0132,9.8951,0.3623,-0.859,-0.3562,30.5195,-10.5602,38.9318,-0.4757,-0.8032,-0.691,0.2022,-0.5306,-0.8782
6040,-0.0654,0.169,9.7473,0.1306,0.4056,-0.4946,30.3625,-10.1486,40.8144,0.6631,-0.9428,0.4784,-0.2198,-0.509,0.3013
6051,0.0198,-0.0393,9.7483,-0.305,1.0259,0.0687,29.9503,-8.5917,40.205,0.2479,-0.5031,-0.5503,-0.9819,1.7876,-0.1862
