t_ms,ax,ay,az,gx,gy,gz,mx,my,mz,roll_gyro,pitch_gyro,yaw_gyro,roll_cf,pitch_cf,yaw_cf,roll_ekf,pitch_ekf,yaw_ekf,roll_madgwick,pitch_madgwick,yaw_madgwick,roll_mahony,pitch_mahony,yaw_mahony
2480,0.153,0.0043,9.7589,0.2044,-0.2922,0.2411,30.1756,-9.9888,40.3375,-0.341,1.2369,-0.3702,0.1321,1.6607,-0.5806,1.8901,-1.3863,-0.0089,-1.2116,0.5992,-0.4711,1.6367,-1.1128,0.719
2491,0.0667,-0.0787,9.8739,0.2382,-0.703,-0.2745,29.0782,-8.6424,39.881,-0.096,-1.0163,1.2055,-1.6123,0.4205,0.7606,-2.8177,-1.5847,-0.094,0.3054,-0.5442,-1.5953,-0.6953,0.718,-0.3274
2502,0.1171,0.0881,9.7959,-0.3939,0.3932,0.0164,30.4705,-10.1549,39.6646,-0.2523,0.4584,-1.2058,0.4992,-1.0032,1.727,0.4054,-0.7283,0.2201,-0.563,0.772,-0.308,-0.9483,-0.7088,-0.5366
2512,0.0055,-0.1036,9.7726,0.1228,-0.1786,1.0103,31.3385,-10.5226,41.7666,-0.2045,-0.5039,-0.3525,-0.0308,0.3087,0.0001,1.1807,-0.5847,0.2849,0.7479,-0.461,-0.908,0.2498,1.9546,-1.4276
2523,0.1263,-0.0011,9.7765,0.3976,0.0748,0.1243,31.5811,-10.2209,39.4023,-0.4023,-0.305,-0.0909,-0.2446,-0.6098,0.819,-0.4499,0.3492,0.1616,-1.0673,0.0119,0.1493,0.6039,-0.4864,-0.8412
2534,0.0055,-0.0331,9.8585,-0.0533,-0.7751,0.0195,29.7165,-9.9717,40.7011,-0.005,-2.6609,-2.3254,-1.6013,-0.1013,1.2122,-1.3835,-0.0389,0.5539,0.9399,0.0993,0.3684,-0.7897,-1.0522,-0.6662
2544,0.0756,-0.0761,9.7503,0.0169,-0.1361,-0.2808,31.0865,-10.719,39.0348,-0.4558,0.2971,-1.7669,-0.3609,1.4762,-1.341,-0.8245,0.8905,-0.4095,-0.5519,0.3819,-0.1711,0.0401,0.3795,1.6362
2558,0.2107,0.0132,9.756,0.3264,0.5278,0.0223,28.2557,-10.9274,41.261,-0.7054,0.0189,-0.0693,0.3066,1.0148,-1.8652,0.9642,-1.214,-0.4101,-1.4795,1.1398,1.2241,1.142,1.0638,-0.8947
2571,-0.1838,-0.0005,9.8483,-0.4519,0.6827,0.5695,29.1952,-12.7188,40.4826,0.6926,-1.0048,-2.4834,1.4699,-0.1021,0.6327,1.2303,0.1033,1.084,-0.5007,0.6326,-0.3379,-0.5583,2.0346,1.5805
2583,-0.0509,0.0999,9.7836,0.4779,-0.2026,-0.6381,30.9583,-9.0974,39.1656,-0.5422,-1.9341,-1.1688,0.4267,-0.5635,1.4126,0.4874,-0.4061,0.7691,-0.2394,1.0194,0.1292,1.4225,-0.7466,-0.0396
2594,0.0007,-0.105,9.7741,-0.2428,-0.037,-0.2782,30.4071,-8.5521,40.8589,0.6691,0.1427,-0.4272,-0.3679,-1.585,1.434,0.5604,-0.3833,-0.032,-1.1106,-0.8715,-1.2839,0.2894,-1.7591,0.9186
2610,0.1943,-0.0737,9.7925,0.2054,0.2721,-0.4954,30.3518,-9.3826,39.7735,0.4095,-1.061,-0.3944,-1.1688,-0.7905,-0.5952,-0.7933,2.255,-1.626,0.448,-1.6178,1.2285,1.0203,0.4804,1.1242
2621,0.1388,-0.0774,9.7659,0.0127,-0.047,-0.2218,30.4929,-10.3778,41.4846,0.7164,1.2893,0.2171,1.5702,0.6814,0.498,-0.582,-0.1421,1.4025,0.3491,0.4968,-0.4632,0.2908,-2.8797,-0.5455
2631,0.0511,-0.0318,9.7508,0.2615,-0.163,0.1132,30.9708,-8.8197,40.9212,2.1335,0.3937,0.575,0.9458,1.5021,0.1004,0.4491,0.0272,-0.2796,-0.5154,-1.5813,0.4705,0.5059,0.5184,-0.1909
2642,0.1304,-0.2107,9.7515,-0.3754,0.0518,0.9932,29.9653,-9.0815,39.5568,-0.4185,0.3008,-0.4149,-0.5347,-0.8301,0.666,0.6944,0.5916,0.5863,-0.5157,-0.097,0.6946,0.8184,-0.756,-1.0916
2652,-0.0046,0.0025,9.8082,-0.6868,-0.319,0.6593,29.0725,-11.1166,40.9703,-0.4265,1.0173,-0.3658,-1.4389,-0.3013,-2.3234,0.0456,0.5312,-0.4704,-0.8479,1.4636,-0.7328,0.0165,-0.1767,-0.3048
2662,0.1176,0.1538,9.8198,0.3634,0.2367,0.1408,29.276,-9.6625,40.2566,-0.9563,0.9262,0.977,-1.5054,3.0396,1.1362,-1.1036,-0.3638,-0.9168,-0.4817,-0.6568,-0.5184,-0.8271,-0.7654,-1.4265
2681,-0.0705,-0.0556,9.7824,-0.0557,0.4389,0.0574,30.8063,-7.8996,40.0281,-1.4602,-1.5145,-0.959,0.7258,1.4059,-0.6033,-1.9514,-1.1388,1.9777,0.2943,0.874,0.7491,-0.084,-0.57,-0.3935
2695,-0.0103,-0.0387,9.7689,0.5444,-0.495,0.19,29.7688,-10.0865,39.5914,0.0641,-0.3449,-1.8798,-0.1303,0.3165,-0.3822,-0.7652,0.0495,-1.7416,-0.0359,-2.4203,-0.0111,-1.1099,0.9231,0.6553
2707,0.0831,-0.0231,9.8707,-0.4887,0.4419,0.4367,31.0392,-10.3198,40.0209,-0.9404,-1.0373,-0.5147,1.0919,0.4413,-0.4409,0.6551,-1.5678,0.1,0.8585,0.3256,-0.8904,-1.2007,1.6848,-0.3781
2718,0.0279,0.1034,9.7558,-0.4655,0.5402,0.2656,29.5037,-9.8621,40.9086,-1.3585,1.779,-1.0785,-0.0912,-0.1482,1.4545,0.8298,2.3145,-0.412,-1.3933,-0.4638,0.8299,-1.8811,0.9485,0.3063
2736,-0.1797,0.0131,9.7706,-0.834,-0.6151,0.0744,28.9634,-10.171,40.7057,-0.5417,-0.4559,2.291,1.9015,0.4354,0.193,0.195,0.3799,0.3212,0.311,0.8893,0.604,-0.7158,-0.7326,0.1938
2747,-0.0097,0.0088,9.7603,0.2234,0.0088,0.267,30.0474,-10.5891,39.3614,1.0043,0.3423,-0.165,-2.6196,0.9353,1.1587,-0.001,-1.3493,-0.1603,0.2297,-0.8083,0.8114,1.6138,-1.2062,-1.4303
2758,0.037,0.0662,9.8279,-0.2641,0.4496,-0.021,30.084,-10.087,40.2002,0.6258,0.9011,1.8339,-0.6372,0.2529,1.2973,0.1597,-0.3209,0.2949,-0.466,0.2849,0.7796,0.7547,0.8893,-0.0483
2768,0.1122,0.045,9.7413,0.3037,-0.9285,0.1536,31.3436,-10.8523,39.3161,-0.2723,0.6413,1.1054,-0.34,1.093,-0.785,-0.6485,-0.8026,-1.2849,-0.6742,0.1515,0.0106,-0.2128,-0.5418,-1.2276
2779,-0.0649,-0.1994,9.7477,0.0091,0.8586,0.1163,30.9326,-10.5418,41.9885,-0.2823,-1.3282,-0.3164,0.1521,-2.1609,-0.3734,1.4115,-0.4154,0.0149,1.0652,0.334,-1.8298,0.2345,-0.4083,-0.0905
2789,0.0921,-0.0066,9.8142,-0.3039,-0.0862,-0.1122,32.0876,-10.1668,41.6837,0.226,0.0588,0.0903,0.0258,-0.0935,-0.5113,-0.5685,2.5383,-1.0879,-0.3638,-0.2761,-0.3227,0.94,-0.889,-0.6265
2805,0.115,-0.097,9.9357,-0.1216,0.225,0.5496,29.8971,-8.9879,40.4113,0.0479,0.8918,0.6313,0.0192,-0.2437,0.2335,0.5672,0.7286,-1.6047,3.1106,-0.2259,-1.5501,1.6573,0.8587,0.5559
2816,-0.0927,-0.1627,9.861,-0.1113,0.2977,-0.2192,30.282,-10.4742,39.0394,-0.9645,0.1352,-0.8353,-0.3064,-0.3123,-0.3368,-1.1292,-0.1013,-0.3285,0.9591,0.463,-0.4677,-0.3331,-0.5081,0.2532
2830,-0.0814,-0.1981,9.8124,-0.0421,0.4927,-0.7184,31.046,-9.1751,41.3319,1.5261,0.1842,0.2397,-0.5542,-2.0753,-1.2379,0.4612,0.7566,-0.8898,0.8925,0.1351,-0.6039,-0.2022,-0.2887,-1.889
2841,-0.0591,0.0359,9.7601,-0.081,0.1731,0.9605,29.279,-7.8363,38.3219,0.0384,-1.7773,0.4944,1.6616,-0.2293,0.9676,-0.4343,-0.6734,-0.3774,-0.7479,0.7656,0.6571,-0.187,0.2189,0.4854
2857,0.1157,-0.0639,9.8354,0.6741,-0.1971,0.6752,29.4759,-8.8772,40.6145,-0.5223,0.6691,-1.6633,-0.1794,-0.0177,1.4826,1.8728,-0.8856,0.6573,-0.198,0.5684,0.874,1.0196,-1.4624,0.2568
2867,-0.1079,-0.0256,9.7107,0.5745,-0.2268,-0.146,29.6568,-9.5804,40.7425,-1.2909,1.8238,0.6262,-0.9393,1.5788,0.5132,0.831,-1.0639,0.6903,-0.941,-0.1076,0.1783,0.6357,-1.3022,-2.9359
2878,0.1703,-0.02,9.7953,-0.4211,-0.4087,-0.0837,29.7558,-10.1885,40.0913,0.2295,-1.7392,0.8047,0.233,0.0348,1.1685,-0.2159,1.3966,0.0324,0.0332,0.2059,-0.2854,1.3459,1.8541,-0.9707
2888,-0.0919,-0.0915,9.7903,0.4382,0.2762,0.0525,29.605,-10.1218,38.9846,-0.2647,-0.2405,-1.0567,-0.5607,0.3457,1.0388,-0.4164,-1.2535,-0.589,1.2349,-0.8335,1.4845,-0.1597,0.5798,2.4989
2898,0.0443,0.0602,9.7719,0.4002,0.4222,0.7501,29.8912,-11.1559,40.0778,-0.7489,0.514,-0.477,-0.3461,0.4597,0.1916,-0.6815,-2.1645,-0.4141,2.5138,0.8834,-0.196,0.8937,-0.2094,-1.6389
2908,0.1351,0.0376,9.7308,-0.1511,-0.2044,-0.0664,30.069,-9.7594,39.139,0.7131,0.1309,0.2638,-1.9491,-2.4495,-1.2351,-1.6606,-0.1837,-0.3906,-0.9824,-0.4282,0.7532,0.3006,-0.85,-1.318
2933,-0.0533,-0.0191,9.836,-0.4812,-0.4723,-0.1294,30.8445,-8.7043,39.1055,-0.1321,0.3551,0.6787,1.2457,0.7156,0.8914,0.8808,1.0204,-0.4061,0.4697,-1.1564,0.6155,0.5891,-0.7928,-1.0003
2944,0.025,-0.1149,9.8014,0.796,0.6746,0.4445,32.2702,-9.8736,38.7519,0.2278,1.1256,-2.4997,-0.7634,-0.3339,-0.2806,0.5756,-1.3013,-0.1267,-0.8708,-0.8988,0.0716,0.8729,-0.3163,0.269
2954,0.0186,0.056,9.7684,0.6633,0.5404,0.2999,29.5448,-8.7203,37.5121,1.2222,-1.0901,-1.5154,0.8527,1.6454,-1.061,0.2454,0.2563,0.4173,0.2264,0.837,-1.2339,0.2128,0.9326,0.5698
2965,0.0598,-0.0842,9.811,-0.1936,0.6945,-0.2657,31.9655,-8.9085,39.1327,0.6084,-0.9326,2.0111,0.7139,0.0386,-0.0688,0.7035,0.0405,1.1113,-1.5396,-0.0782,0.1406,0.2095,-1.0779,-0.413
2982,0.0623,-0.1044,9.8348,0.4308,0.3267,-0.7932,29.2812,-10.1793,39.6443,-1.5385,-0.4127,0.1982,-0.2289,-0.1946,-0.0813,-0.099,0.6976,0.6226,-0.9449,0.7162,0.3416,1.2412,0.4426,-0.1735
2992,0.1117,0.0215,9.7428,-0.0701,0.0869,-0.7867,29.4457,-9.5981,40.0159,-0.4438,0.2914,-1.3302,-0.514,0.661,-0.1245,0.2194,0.5041,1.3098,-0.7844,0.4402,0.0301,1.5673,0.3077,-0.8261
3003,-0.1313,0.0482,9.6855,-1.405,-0.0813,-0.1513,30.5359,-11.4907,39.3169,1.0259,-0.4498,-0.1599,1.4347,-0.4314,0.5614,-0.7077,0.1211,1.1641,-0.4637,0.881,1.1395,-0.31,0.1152,1.4191
3013,-0.0176,-0.094,9.8447,-0.3349,0.3064,-0.6412,30.0135,-10.4401,42.3042,1.5088,0.4976,-1.6218,-0.7005,0.7268,0.41,0.1184,0.5381,-0.0373,-1.7704,0.5539,-0.6337,-1.1185,0.3527,-0.784
3024,-0.1309,0.1071,9.8016,0.0434,-0.7156,0.4923,29.8247,-8.3897,39.2221,-1.1423,1.1459,-0.4341,-0.9458,0.3415,0.9184,-2.5198,-0.6661,-1.3287,-0.4329,-0.5285,0.7358,1.9508,0.4308,-0.1433
3034,-0.1303,0.0704,9.7901,0.2974,-0.3926,-0.4205,28.8933,-10.8954,41.5312,0.7137,0.4455,-1.0322,-0.7434,0.4411,-0.5393,-0.4862,1.0559,0.0509,-1.2584,-0.729,0.9935,-0.9179,0.1147,0.8005
3054,0.1983,-0.0191,9.759,0.375,-0.6173,-0.8005,28.9055,-9.8119,37.6902,-0.3471,-0.0632,-1.1435,2.3393,-0.5752,0.8472,1.6127,-0.1719,1.8457,-0.7065,-0.908,-0.103,2.414,-0.1409,-0.4449
3066,-0.0779,0.0022,9.8006,-0.759,-0.1536,-0.0728,30.0375,-9.9781,40.4493,-0.8438,-0.9403,-1.2004,1.2618,0.8419,-0.6919,0.1458,0.4599,1.6297,-1.406,0.9942,-1.2694,-0.3182,-0.6828,0.2061
3078,0.0492,-0.0857,9.9051,0.2584,0.3854,-0.4374,30.0388,-8.692,40.3315,-0.9082,-0.5301,-0.9023,-0.011,2.8102,-0.369,-0.9992,0.9638,-0.3318,0.7193,0.7198,1.076,-0.0446,-0.5249,-0.9263
3090,-0.144,0.0002,9.7771,0.3086,-0.6303,0.3445,28.2816,-11.0047,42.2798,-0.9608,1.5769,0.1193,-0.3113,-1.2615,-1.0561,0.1023,-1.1179,-1.245,-1.1004,-0.6781,0.9455,-0.6518,-1.4554,-1.8228
3107,0.1373,-0.1297,9.7552,-0.4111,0.291,-0.3348,29.7196,-9.8788,39.0898,-1.3244,-0.044,0.4604,1.7235,0.2725,-0.6909,-1.0217,0.5012,0.9175,-0.9824,-0.5503,-0.6232,-0.0825,-0.7581,0.3854
3117,0.013,0.0444,9.7221,0.1762,-0.6004,0.3165,29.8594,-9.4463,39.4347,-1.2773,-0.3732,-0.7387,1.7007,0.0207,-0.5829,-1.3623,0.904,0.2579,-0.0953,1.7544,-0.6128,-1.6602,0.4905,-0.4816
3128,0.167,-0.0084,9.8056,0.3672,-0.5227,0.4066,29.6111,-10.4789,40.7377,-0.4839,-0.5859,-0.781,0.3343,-0.5444,1.2756,-0.0903,-0.2595,-0.5695,0.1285,2.1125,-0.3642,0.0088,-1.878,0.4709
3140,0.1662,0.0952,9.7934,0.9294,-0.132,0.5698,30.0609,-9.9721,41.1073,-0.4847,0.0523,-0.9975,-0.2931,0.4444,0.3908,0.5005,-0.6461,0.2527,0.8337,1.5586,-1.0085,0.0542,-0.2376,-0.1121
3152,-0.0768,-0.0358,9.7548,0.2177,0.1954,0.8073,31.235,-10.54,40.8201,1.0751,1.0158,-0.5047,-0.9256,0.6314,0.1106,-0.8918,1.4307,1.7075,-0.7656,-0.0005,0.4754,0.4955,1.8751,0.4246
3163,0.014,0.1163,9.726,-0.1149,0.0181,-0.0732,30.395,-9.4337,40.2939,-0.1057,-0.1016,0.0145,-0.0933,1.6808,-1.6196,0.5759,-0.5192,-0.1501,-0.3957,-1.2403,-0.3654,-1.1227,0.3244,0.7277
3180,0.027,-0.0049,9.8,-0.3529,-0.2918,-0.2776,30.7659,-10.6094,39.942,-0.7743,0.7887,-0.4622,-0.8893,-0.2783,-0.7156,0.0219,0.9045,-0.8721,0.5394,-1.8197,0.6082,-0.8973,-0.3945,-0.7457
3190,0.0423,0.0266,9.7989,0.0197,0.529,-0.4759,28.7122,-11.2059,39.8816,0.2431,-0.6049,0.1448,-1.2561,-0.7235,0.1121,-0.3737,-0.2184,-0.7273,-0.768,-1.6631,0.5628,-0.8674,1.3385,-1.1068
3201,-0.1847,-0.0799,9.7814,-0.0693,0.0348,-0.8906,32.0338,-8.5298,39.7714,-0.4365,-1.2875,0.8913,0.1549,-0.9919,-1.0568,0.0883,0.1913,0.6853,0.3955,-0.4855,2.5505,0.3707,1.0889,0.3176
3222,0.005,-0.0455,9.7663,-0.3374,-0.1896,1.032,31.06,-9.4628,40.3811,-0.0405,0.5369,0.4886,-0.9799,0.8059,-0.6928,0.9356,0.748,0.4368,-0.1138,1.0437,0.1405,0.7183,0.925,1.8012
3235,0.1013,0.1047,9.7981,0.1416,0.1769,-0.4803,30.2378,-10.4355,41.7757,1.0754,0.5506,-1.3641,0.2956,0.6976,-0.0154,0.6976,0.3756,-0.9217,0.291,-0.7059,-0.7635,0.0387,-0.2135,-0.4481
3246,0.0426,0.2047,9.8073,0.5833,-0.1867,-0.2187,27.7299,-10.288,39.2177,-0.9245,-0.2279,-1.5278,-1.331,-0.7192,0.0791,0.4005,-0.7858,0.474,-0.7347,-0.2216,0.5805,-0.6862,-0.7351,0.355
3257,-0.0117,0.0944,9.8272,-0.3046,-0.0957,0.8071,29.8429,-9.7693,41.38,1.5287,-0.8655,0.1993,0.0007,0.5172,1.1518,-0.2429,0.232,-0.3981,0.0363,0.4751,-0.5695,-0.9505,0.4444,0.5634
3267,-0.024,0.045,9.7338,0.0936,-0.4173,0.2692,28.7954,-7.7255,41.1157,-0.6205,-0.4764,0.0739,0.0065,0.1337,-1.1585,0.9408,-0.5202,0.0215,1.1174,0.936,-0.1175,0.571,-0.2212,-0.7639
3277,0.0735,-0.1225,9.8271,-0.778,0.6037,0.1626,29.0478,-10.0473,40.6087,0.6299,1.4091,-0.4638,-0.7597,2.5299,0.386,0.1371,0.4516,-0.5978,1.8078,0.7487,-1.1525,-1.0341,-0.9561,-1.8649
3293,0.0246,0.1348,9.7432,-0.6538,0.9876,0.3571,29.5089,-10.8333,38.0715,-0.5136,0.4918,-0.7976,1.7771,1.2037,0.581,0.1457,-0.4237,0.25,-0.9628,1.1415,-0.672,0.6672,-2.1888,0.5424
3304,-0.0003,0.1212,9.7708,0.4361,0.0777,0.7852,28.881,-9.4142,41.6326,0.9198,1.2887,0.7022,-1.3361,1.2266,0.3951,0.418,-1.6788,-0.6334,0.4102,0.4655,-0.3267,-0.6324,-0.3501,-0.2842
3321,0.2491,0.1274,9.811,-0.5389,0.5271,-0.0217,29.0754,-8.2669,40.5135,0.559,-0.7709,0.4554,1.0557,0.5776,-1.4095,0.4002,0.3111,-0.4132,-1.7334,0.1411,0.1871,1.2281,1.5483,0.1581
3331,0.0714,-0.0598,9.8532,0.3317,-0.5446,0.2587,30.9695,-10.5605,40.9711,1.0671,1.0795,0.5577,-0.7814,-1.825,0.9348,0.8757,-1.5607,2.4558,0.0277,0.0242,0.2301,-0.7724,1.7117,0.037
3346,0.0431,-0.0773,9.8278,-0.2096,0.3093,0.1492,28.798,-9.5203,39.6172,2.1579,-0.5978,-0.2104,0.5932,-1.2363,0.8049,-1.0396,0.4467,-0.821,-0.481,0.0846,-1.4166,0.9015,0.7025,-2.816
3357,0.0612,0.0661,9.7732,-0.3892,0.6137,-0.0736,30.56,-9.8381,39.4891,0.5734,0.5947,0.1421,-0.0587,0.3384,-0.3134,0.4799,0.5221,-0.4511,0.0514,-0.8941,0.6059,0.1685,0.5411,-0.4392
3369,0.0497,0.064,9.7208,0.2289,-0.5363,-0.2744,29.0569,-8.6988,40.1389,-0.192,-0.1072,0.2434,-0.4838,0.3606,-0.6562,-0.3426,3.5979,-1.9785,-0.0261,-1.1721,0.3223,-0.2019,-1.7149,-0.4196
3390,0.0062,-0.1675,9.8614,0.8652,0.3186,0.7801,29.8718,-8.7635,38.5683,2.1656,-0.3709,1.1088,0.6856,1.2032,-0.1066,0.1864,-0.5459,1.8022,0.3662,0.1928,-0.9127,1.3392,-0.5975,-0.53
3404,0.0194,0.1797,9.8107,0.344,0.7503,-0.8731,29.625,-9.3388,39.4088,-2.3475,-0.2781,0.7988,0.2434,1.766,0.0157,-0.0744,-0.4265,-0.0242,-1.2212,-2.0062,-1.1456,-1.0669,0.2172,-0.5454
3414,-0.02,0.0265,9.8073,0.6032,0.1717,-0.1517,29.8571,-8.99,39.926,-1.4022,0.2311,0.7756,1.1136,-0.4943,0.259,0.0,0.3838,1.0796,0.6766,0.0927,1.4636,-0.0498,0.0788,0.4642
3425,0.0122,0.0925,9.9156,-0.2575,0.0256,-0.6925,30.9925,-8.5172,38.0748,1.0317,1.4626,-0.4655,-0.0881,0.3933,0.1313,0.0487,0.2321,0.3429,-1.0525,-0.7441,-0.2525,0.4251,-0.4888,-1.456
3440,0.0842,0.1461,9.7898,-0.2648,-0.1164,-0.6834,30.7266,-11.3066,40.8109,0.033,0.9223,-0.8768,0.3887,1.9958,-1.569,0.96,-1.0544,0.2802,0.4954,-0.5787,-0.3912,-0.1238,1.1928,-1.3274
3450,-0.0683,0.1178,9.8157,-0.3632,0.5819,0.4562,30.3735,-9.1941,39.0568,-0.3248,1.0325,-0.003,-0.7146,-1.1162,0.3844,2.0968,0.6197,0.1003,-0.0423,-0.1591,0.8611,1.7783,-0.4849,-1.7028
3461,-0.0612,0.0607,9.7768,0.1689,0.1399,-0.0185,29.982,-10.7565,39.7773,-1.5432,1.1943,-0.5514,1.3371,-0.481,0.4512,0.0042,0.7791,-1.084,1.4866,-0.3955,2.0358,-0.6945,-0.5061,0.2973
3473,-0.1636,0.0464,9.8027,0.3269,0.5518,-0.0282,30.5345,-8.5208,41.5572,0.3964,-0.3027,-2.9256,0.4282,-2.2963,-1.1251,0.3115,-0.0848,0.649,1.2068,-2.1005,0.8397,-0.381,-0.2532,1.2281
3487,-0.0347,-0.068,9.8237,-0.9957,0.0374,0.0642,29.017,-10.6096,40.731,-0.4557,-1.7464,0.076,0.4769,0.5499,1.2617,0.0711,-0.1243,1.7511,0.4258,0.7557,-0.9534,-0.1699,1.1077,-1.7064
3497,-0.0872,0.0619,9.741,-0.2657,-0.7347,0.2242,29.2491,-10.6444,38.646,-0.2466,-0.3208,-0.3263,0.8193,0.9252,0.5894,-0.4473,0.0482,-0.3833,1.072,-0.337,1.5845,-0.2226,2.1215,1.1325
3515,-0.1126,0.0182,9.9074,-0.3144,0.158,0.3083,28.7115,-10.8739,40.6258,0.3216,0.8317,-0.4493,0.3637,-0.8843,0.3052,-0.9424,2.4071,-0.2056,-0.3202,-0.5242,1.189,-0.5276,-0.1471,1.0244
3526,0.1555,-0.1552,9.802,-0.4895,0.3332,-0.6867,29.6907,-9.4035,40.7586,0.6795,1.9242,0.1447,-1.2943,-0.2779,-1.5529,2.6632,-0.0877,1.1457,0.2012,1.2557,1.0699,-0.0439,2.6678,-0.0135
3536,-0.047,0.0461,9.7028,0.8744,-0.2218,-0.3401,32.0307,-8.9355,39.4731,-2.1201,-0.8809,-1.2166,1.4421,-0.5192,0.5926,1.0257,0.7135,1.5149,-0.0791,0.8821,-0.9144,-0.6147,-0.804,-0.0436
3556,0.1776,0.0371,9.8355,-0.074,0.4477,0.7589,29.0837,-10.3611,41.3094,-0.7208,-1.419,0.0121,-0.2068,0.3114,-0.8002,0.281,-0.6424,-1.1007,-1.2172,-0.8028,0.6457,-0.4604,1.4022,-0.2951
3568,-0.0844,-0.026,9.8348,-0.0052,-0.8521,0.1326,29.1078,-8.4541,40.5372,0.3126,-1.7275,-1.3714,0.3887,-0.1153,1.1866,0.609,-1.2078,-0.0989,-0.9183,0.1446,1.1517,1.4011,-1.335,-1.4693
3580,-0.0823,-0.0912,9.8259,0.1384,-0.1304,-0.9586,30.5476,-8.837,42.9364,0.768,1.9393,-0.195,1.6245,0.7858,0.0151,-1.4749,0.8834,1.0394,-1.1389,-0.5707,0.6537,-1.2061,0.1708,-0.2002
3590,-0.0333,-0.008,9.7604,1.053,0.121,0.2518,30.3095,-10.7346,38.3068,0.8057,-0.5093,1.2825,-0.3408,-0.0826,1.4649,0.9212,-0.8139,-0.8753,-1.3335,-0.5935,0.8696,0.856,-0.886,0.1968
3606,-0.023,0.0432,9.7594,0.2945,-0.5517,0.9052,29.1852,-11.7995,39.958,1.1778,-0.1266,0.2262,-1.7397,0.0066,0.7388,-1.2967,-0.3554,0.8859,-0.7493,0.9008,-0.4973,1.7863,0.0948,-0.0931
3617,0.0566,-0.2171,9.8735,-0.1441,-0.2262,0.8168,31.423,-10.3974,39.5864,-0.3651,0.1719,-1.0654,0.4548,-0.4782,0.2103,-0.3195,-1.7465,-1.3684,0.3333,-0.6351,0.7594,-1.8815,0.3457,-0.6429
3628,-0.065,-0.0145,9.8567,0.0253,-0.0911,-0.1787,30.5199,-11.7501,39.9168,-0.2631,0.7913,0.1816,0.0518,-0.3829,-0.229,-1.3077,-1.126,1.4803,-1.0739,-0.4573,-0.7432,-0.8653,-0.4312,1.9164
3645,0.1693,0.0516,9.7638,0.4681,1.3115,0.2912,30.83,-9.3879,39.9986,-1.6023,1.9333,-0.3802,1.2751,0.1854,0.0693,0.065,1.594,0.2269,0.6517,-0.2555,-0.0868,0.0186,0.0459,1.0498
3656,0.0713,-0.1397,9.7886,-0.5184,-0.0061,-0.7811,30.5071,-10.155,40.6087,-0.4868,0.8726,-0.4202,2.7023,-0.1102,-0.6833,0.16,0.3752,-0.0401,2.1125,-0.4498,0.1702,-0.1144,1.069,-3.4978
3668,0.0209,-0.086,9.7815,0.1947,0.2768,-0.0879,30.4744,-9.1435,37.4163,-0.112,-0.7308,0.7121,-0.6118,-0.2774,0.6836,-0.2755,0.4027,-0.9084,-0.4795,-0.0192,1.2748,2.0623,-0.9998,0.9486
3678,0.0108,-0.0807,9.83,-0.16,-0.6984,0.1145,28.8523,-12.2696,39.7983,-0.0275,0.4774,0.0261,1.9481,0.1851,1.116,0.5212,-0.1957,-0.3934,0.3217,0.1673,1.2302,1.4379,-1.7128,0.3357
3689,0.0725,0.0518,9.7836,0.0875,-1.8277,-0.1013,28.0915,-10.2925,41.3517,0.5495,-0.3415,2.3074,0.3793,-0.1561,-0.7419,-0.8241,-0.934,0.8571,0.2658,-0.0116,-0.2921,1.8622,-0.7069,0.6299
3700,-0.097,0.0552,9.9119,-0.4478,0.3547,-0.7574,31.4662,-8.9705,39.5998,0.6623,-0.0717,0.3504,0.747,0.1003,2.1134,-0.6045,2.9224,-1.2271,2.0141,-0.2911,0.7159,-0.6832,-0.7276,-0.2794
3711,0.0926,-0.0738,9.7428,0.0671,1.0281,-0.452,29.9242,-9.4583,40.1037,-0.9945,0.5099,-3.773,0.6448,-0.0856,1.5381,-1.4489,-0.0276,0.2055,0.0161,0.9869,-0.8822,0.7478,0.1409,-0.2819
3726,-0.0827,-0.0806,9.8422,1.2402,-0.1739,0.5019,31.9006,-10.4277,39.1068,-0.7849,0.0073,0.1834,-0.1764,1.9704,0.7418,-1.845,1.4498,-0.3345,0.8633,-0.8153,-0.8919,1.9667,-0.9623,0.5234
3739,-0.0361,0.0372,9.747,-0.5785,0.3148,0.2337,32.2631,-10.4616,41.9204,0.7488,1.5375,-0.5607,1.0884,0.1536,1.1749,0.28,-1.6044,-0.1178,1.1093,0.0319,0.8509,-0.0762,0.9432,-0.223
3749,0.0835,-0.1571,9.8615,-0.5431,0.6076,-0.155,29.7983,-10.1571,41.0276,-0.385,2.0001,-0.2619,0.5782,-0.6061,0.2591,-0.9275,-1.4789,-1.0734,-0.0738,0.6094,0.2416,1.7642,-1.0251,-1.5628
3768,-0.0686,-0.0769,9.7651,0.2264,0.4962,-0.1702,29.4595,-9.7259,40.3547,0.6382,-0.2778,0.5472,-0.2703,-0.2401,2.5073,-0.5354,0.4366,-0.3554,0.2244,-0.5298,0.4431,-0.2845,-0.615,1.1483
3783,0.0654,-0.1476,9.7134,0.517,-0.1876,0.4087,29.8579,-9.316,39.8312,0.117,0.6847,0.8062,-2.5241,-0.4503,-0.606,1.0852,1.1257,-1.1774,-0.7903,-0.0266,0.8244,-0.2818,-0.6933,-0.0564
