seq,time_us,ax,ay,az,gx,gy,gz,mx,my,mz,roll_gyro,pitch_gyro,yaw_gyro,roll_cf,pitch_cf,yaw_cf,roll_ekf,pitch_ekf,yaw_ekf,roll_madgwick,pitch_madgwick,yaw_madgwick,roll_mahony,pitch_mahony,yaw_mahony,drop_flag
202,3674000,-0.0088,-0.1,9.7411,0.2833,0.1452,-0.5478,30.7246,-12.321,39.9886,0.5761,-0.8061,-1.4362,-0.6615,0.4746,0.4092,-0.0916,-0.4058,0.5313,-0.2713,-1.4476,0.0865,-1.7039,-1.603,-0.5723,0
203,3684000,0.0848,0.1213,9.7573,0.5266,0.0932,0.4199,28.9995,-10.2405,38.4863,-0.6033,1.0851,-0.2211,-1.6786,-0.037,-0.5364,-0.7699,1.775,0.7224,-1.3636,-0.0579,-0.5014,0.5141,-0.9215,0.2014,0
204,3695000,-0.0932,0.1096,9.8561,0.0191,0.5769,0.1804,30.6621,-9.4796,41.5408,0.9826,-1.4008,0.4743,-1.7106,1.1702,0.2281,0.4579,-2.4512,-0.2586,-0.3237,1.2461,-2.0954,0.6821,1.6137,-0.0098,0
205,3706000,0.033,0.0152,9.753,0.6514,-0.6636,0.3134,29.8335,-11.6191,41.0687,0.2234,-1.3036,-0.0565,-0.2483,1.2425,0.5098,1.0791,-0.733,0.2206,2.1569,-1.0024,-1.9552,-1.9625,0.5101,-0.0723,0
206,3716000,0.0181,0.0714,9.7384,-1.0806,0.3936,0.0596,29.0672,-9.7659,41.3572,-0.1821,-0.9885,-1.1248,-0.8034,-0.1248,-1.594,1.4464,-0.3642,1.4697,-0.0107,1.8033,0.5043,-1.1489,-1.509,1.8796,0
207,3754000,-0.0185,0.0837,9.8376,0.4559,0.121,-0.6232,27.9526,-9.5147,40.1922,1.0556,-0.9058,-0.3025,1.3721,2.0633,-1.5463,-0.8715,-0.6113,1.3135,0.7924,0.0657,-0.0044,-0.2703,1.668,-0.964,0
208,3765000,-0.1079,-0.0256,9.8257,0.1499,0.5181,1.0358,29.1549,-9.0629,40.3797,0.6063,0.216,0.5581,0.2105,1.3724,1.6539,1.2285,0.7941,-0.4204,-2.0906,-0.3591,0.9883,-1.2521,-1.0599,1.3062,0
209,3775000,0.0976,-0.087,9.8472,0.8932,0.3586,0.6933,29.6007,-8.9829,39.9218,0.4639,-1.3661,0.5422,-1.2234,0.8288,0.6602,0.5822,0.8213,0.5891,1.7898,-0.7038,0.6561,0.0727,-0.4338,-1.1893,0
210,3790000,-0.0491,0.1118,9.7736,-1.3862,0.858,-0.619,28.9031,-10.2259,40.0954,-0.9033,-0.2078,1.0364,1.8427,0.7248,0.4648,1.2879,-1.099,0.6126,2.0341,1.6471,2.1784,0.7792,0.5391,0.5828,0
211,3801000,0.0212,0.1705,9.8806,-0.466,0.4463,0.078,29.1295,-10.3135,40.6223,1.2303,0.1156,-0.8337,-1.1629,-0.9139,-2.9006,0.01,0.2691,0.545,-0.961,1.7333,1.2536,0.392,-1.3422,0.5096,0
212,3812000,0.0844,0.0072,9.8422,0.3331,0.1419,-0.5139,30.891,-9.9606,41.5412,-0.2932,-0.6681,-0.0277,-2.49,2.5241,0.1768,-0.6405,-2.1156,0.433,-0.1448,0.6376,0.6482,0.5573,0.7435,0.878,0
213,3825000,-0.1392,-0.1557,9.8056,-0.3385,-0.5963,0.2375,29.9622,-10.3386,39.5638,0.6428,0.5939,0.6995,-0.176,0.6234,-0.1906,0.4904,1.2369,0.9684,1.7498,-1.2844,0.0461,1.248,-1.6612,0.7399,0
214,3839000,0.0027,-0.1128,9.8165,-0.1139,-0.0352,-1.3438,31.041,-9.7704,40.7144,0.4306,-0.8045,-0.9387,2.1671,-0.6256,0.9083,-1.3587,0.3294,1.0046,-1.7067,0.4575,1.291,-0.1941,1.0721,1.0941,0
215,3850000,-0.0443,-0.0333,9.7667,-0.1978,-0.3828,-0.0718,30.6156,-10.3169,40.4674,0.8195,-2.3926,1.5693,0.5645,1.0126,1.029,0.228,-0.9055,0.1305,-0.4639,1.3861,-0.3253,1.6601,-0.322,1.844,0
216,3860000,0.0866,0.126,9.7642,0.1834,-0.3034,-0.1634,28.4797,-12.0932,42.134,2.0247,0.0941,-0.575,-0.5609,1.1034,0.6086,0.5705,0.1379,1.2208,1.3888,0.493,0.0861,1.9229,0.8714,-1.1112,0
217,3871000,-0.1513,0.1173,9.7504,0.1365,0.4442,0.0239,30.2817,-7.6002,40.6293,0.7141,-0.4307,-0.2226,-1.1182,-0.2323,-1.1488,0.024,-0.1296,-0.798,0.6545,0.541,0.3045,1.5764,0.4318,0.093,0
218,3882000,0.0043,0.0089,9.6652,-0.4204,-0.0259,-0.1967,30.4832,-9.6491,38.8688,-3.0056,-0.2728,0.0325,-0.4339,-1.0668,1.097,2.7464,-1.3206,-1.4425,0.5836,-1.0339,0.5552,0.1366,0.2726,-0.7636,0
219,3894000,0.1539,-0.1083,9.8144,0.357,-0.0933,-0.6545,28.8733,-8.0204,39.0529,-0.6265,0.2781,0.085,-1.4922,0.3398,-1.2326,-1.5717,0.6119,-0.985,-0.8351,1.1696,-0.6259,-0.7238,-2.2945,-0.2546,0
220,3907000,-0.1526,-0.0282,9.7672,0.1193,-0.5887,0.0712,28.7962,-10.7112,42.4625,1.3556,-1.0403,0.7707,-0.9082,-0.3968,-0.1021,-0.7915,0.1586,0.893,0.0782,-0.3958,0.4735,-0.3147,1.197,-3.5616,0
221,3918000,0.0053,0.0488,9.7668,0.3957,-0.5144,0.1014,29.4471,-10.038,39.6105,-2.2035,0.5011,0.6367,-0.1825,-0.7111,0.1587,0.0355,0.4803,0.5939,-0.4302,-1.5797,0.9766,-0.1837,1.2508,-0.5651,0
222,3929000,-0.1177,0.0244,9.8887,0.246,-0.027,-0.1441,28.5804,-9.5344,40.7948,1.4766,0.2244,1.4297,1.3046,-0.5506,-0.1791,1.8958,-0.7852,1.3037,-0.2273,-0.9667,0.4486,-1.927,-0.5116,1.4674,0
223,3940000,0.0378,-0.0752,9.9375,-0.8319,-0.0834,-0.0814,30.5936,-9.4057,41.4966,0.5572,-0.1833,0.2271,-1.7275,-1.3842,1.6294,0.1231,0.2489,1.1533,0.5668,0.781,0.7468,0.1236,-1.0824,-1.6222,0
224,3950000,-0.0583,-0.0107,9.82,0.0912,0.3005,0.4,29.7629,-10.8105,40.1845,1.2036,0.7657,0.0064,-0.1684,-0.9724,0.7758,-0.605,1.4593,0.0866,0.3989,0.6188,-1.685,-1.3121,0.443,0.1377,0
225,3961000,-0.0447,0.0745,9.7744,0.8251,0.367,0.5846,30.1532,-8.8828,39.009,-0.2088,1.1403,-0.4995,-1.2835,-0.7901,-0.885,-0.156,1.4152,-1.5966,-0.0394,0.3711,1.0387,1.0149,0.0201,1.7607,0
226,3972000,-0.0822,0.008,9.789,-0.6756,-0.8779,-1.1088,30.5352,-9.7376,39.6722,-0.3372,0.7609,0.0396,0.9964,-0.2636,-0.9669,-3.0343,1.2874,-0.326,2.5799,-0.6798,-0.0113,1.5475,0.6907,0.4954,0
227,3982000,0.0773,-0.1754,9.7404,0.1514,-0.3811,-0.6807,29.8937,-9.2164,40.0009,0.8955,-1.6204,1.2645,-0.2684,-0.9658,-0.005,0.469,2.0887,-2.217,-2.3699,0.6177,0.2274,-0.0576,-0.2433,-0.0558,0
228,3994000,-0.1455,0.0318,9.8774,0.2727,-0.3869,0.2738,28.8684,-9.8418,39.3483,-0.6683,-0.3205,-0.1043,-1.111,-0.4606,-0.7759,-0.4319,-0.1424,0.1501,0.6272,0.6827,-0.606,-0.086,-0.2757,-0.2515,0
229,4023000,-0.0351,0.0834,9.8235,-0.0979,-0.4961,0.3131,30.3803,-9.2636,39.927,-1.1174,0.612,0.766,0.9388,1.9032,1.7341,0.3901,-0.5185,0.9686,0.4601,1.1038,-1.0479,0.5354,1.8909,1.9993,0
230,4035000,-0.1394,0.0645,9.7444,0.196,-0.2343,-0.6282,30.2507,-8.7558,40.1215,-0.0611,0.1269,-0.3008,1.4356,0.5863,-0.0477,-1.1326,0.1049,-1.3929,0.1937,0.7165,-1.17,-0.8617,0.5485,0.1091,0
231,4046000,-0.0373,0.0482,9.712,0.3721,-0.0812,1.026,31.4785,-9.9138,39.6286,0.7554,-0.3123,1.4504,1.8711,0.1803,-1.1084,-0.5758,0.93,-0.7492,-1.3102,1.0815,1.7868,-0.0026,-0.3369,0.0149,0
232,4057000,0.0269,0.0516,9.7915,-0.5237,0.4709,-0.5105,29.5814,-9.236,40.1599,0.7607,-1.722,0.5444,-0.6669,0.5218,1.4438,0.3888,1.1536,1.3061,0.3618,0.1621,-0.9151,0.635,-0.3424,2.1152,0
233,4072000,0.0727,0.1063,9.8727,1.5263,-0.4399,-0.3712,30.2399,-9.2992,40.5747,1.2339,0.8724,0.4316,-1.0707,-0.6733,-0.2629,-0.1169,0.3448,1.0895,0.9076,-0.4814,-1.119,1.7077,1.0493,-0.3457,0
234,4085000,0.1323,0.1604,9.7591,0.0728,-0.713,-1.0264,30.7882,-9.9206,40.8121,-0.068,1.1957,-0.9815,-0.8768,2.1998,1.4095,-0.0403,1.9597,2.0045,0.7786,0.8307,-0.6375,1.0481,1.6158,-0.8627,0
235,4095000,0.0362,-0.0188,9.7722,-0.0079,0.0185,0.1978,28.5434,-9.7607,39.9749,-0.101,-1.1247,0.5246,-1.6124,0.8628,-1.1372,-1.0671,-0.6222,0.7519,-1.1379,-0.807,0.1432,-0.6504,-1.1496,1.4729,0
236,4114000,-0.1788,-0.0301,9.7925,0.3612,-0.7475,0.5097,29.2565,-9.9616,39.6996,1.3488,0.5241,-0.0207,-0.6868,1.9499,-0.6158,-0.0221,-0.5325,1.4023,-0.697,1.1222,1.191,-1.4382,-0.0487,0.0309,0
237,4125000,0.0843,0.0237,9.8036,0.3142,0.4279,-0.3176,29.1839,-9.8769,39.8657,0.4895,0.7914,-0.8451,-1.1639,-0.0758,-0.2867,-0.3814,0.23,0.2657,0.6492,-0.0605,-0.8838,-0.4233,-0.7125,0.9195,0
238,4139000,0.0435,-0.0175,9.8312,-0.33,0.5578,-0.4916,30.2503,-11.729,40.5377,0.3377,1.7716,-0.9485,1.6056,0.6103,-0.0698,-0.1405,-0.1976,1.4735,0.7583,-1.7682,-0.43,-0.6453,2.0336,0.6024,0
239,4149000,0.0249,-0.2344,9.8384,-0.7142,0.4193,0.3197,29.424,-9.5482,38.4699,-1.6624,0.5691,1.579,-1.0575,-0.0373,1.9082,-0.3243,-0.1947,0.4277,-0.5777,-3.1255,0.0069,0.1644,0.378,0.8346,0
240,4160000,-0.1224,0.0936,9.7864,-0.2322,0.4647,0.3995,30.9836,-10.6831,39.579,0.4431,0.5934,0.1441,1.3795,-2.421,-0.8821,0.0013,1.3305,-1.3024,0.4231,-0.5774,-0.0307,-0.4938,0.1418,0.6488,0
241,4172000,0.2372,-0.1264,9.7006,0.2077,0.2516,0.7643,28.9346,-10.1911,39.6311,-0.0436,1.1638,0.9311,1.5614,-0.6904,0.3243,-1.3305,1.224,0.9309,0.1939,0.1551,1.022,1.4732,-0.7415,1.0375,0
242,4183000,0.0927,-0.0428,9.8321,-0.6544,0.1736,0.3158,29.7423,-10.5111,38.8783,-0.209,0.3458,-0.7521,-0.6027,-1.0538,-1.0651,1.1325,-1.0455,-1.4355,-1.7453,0.6727,-0.2735,-1.1974,-0.3302,-0.0361,0
243,4194000,-0.0845,0.0692,9.7964,0.3329,-0.227,1.212,28.5376,-9.8801,40.8771,-1.2465,-1.5965,-0.1267,0.1656,0.7765,0.644,0.6167,-0.3968,0.0267,0.5221,-0.7077,0.5142,1.5498,-2.5543,-1.3408,0
244,4207000,0.1954,-0.193,9.8184,0.6048,0.1226,0.4969,30.2851,-11.4851,40.3407,1.6435,1.0474,0.6342,0.933,-0.143,-0.3853,0.9348,-0.369,0.2768,-1.8719,0.6339,-1.0713,0.0487,1.8076,0.2475,0
245,4219000,0.0333,-0.0648,9.787,-0.4072,0.5897,0.4683,30.3944,-9.1528,39.9381,0.3122,-0.5777,-0.5639,1.7696,-0.4009,-1.4609,1.5989,1.0436,-1.0213,0.4836,0.9491,1.1606,-0.0262,1.3425,1.3984,0
246,4232000,-0.1295,0.0397,9.7983,-0.2623,1.0846,-0.1333,29.3784,-8.3232,38.1068,0.0132,-1.9038,0.6606,-0.45,-0.4818,0.1736,-0.9027,0.4482,-0.8289,0.8176,1.0742,-0.5142,-0.5367,-0.3461,-0.4019,0
247,4243000,0.0476,-0.1089,9.8154,1.6138,0.1597,1.1578,31.0667,-9.8353,40.6786,-0.1034,-0.4794,1.7604,0.8296,-0.4283,1.4927,0.8564,0.4393,-0.0563,0.7766,0.0185,0.0949,-0.7177,-0.9322,1.0929,0
248,4254000,0.0843,0.0873,9.8309,-0.3423,0.4104,-0.1171,27.773,-10.4144,38.3995,0.0192,-0.8303,0.4245,0.6437,0.8851,0.2661,-0.0722,-0.6714,-0.7354,-0.6509,-1.8805,-0.7517,0.6109,-0.2503,1.1986,0
249,4264000,0.05,0.0994,9.8765,-0.5556,-0.1867,-0.3377,30.7056,-10.4687,38.8033,-1.3894,0.0462,0.3599,-0.3729,-0.3265,-0.319,0.6378,1.7069,2.0889,-0.4219,0.8893,-0.9747,-1.8243,-0.1917,0.2439,0
250,4278000,0.0058,0.0153,9.8951,0.9162,-0.5553,0.6752,28.5565,-9.667,41.1697,0.2926,-1.1182,0.4219,-0.4114,-0.4936,-0.4653,-0.5754,0.1087,1.7476,-0.2449,0.3989,1.4806,-0.7538,-0.02,0.0906,0
251,4308000,-0.2357,-0.098,9.7622,0.6492,-0.1362,-0.5528,31.1361,-8.684,39.2178,0.519,0.4545,-0.5451,-0.9259,0.4423,0.5244,0.091,-1.3685,1.6265,-0.8172,-0.7027,-1.0477,0.899,0.1921,0.7851,0
252,4319000,-0.066,-0.2126,9.818,-0.4439,-0.0217,0.1473,28.2003,-11.848,39.241,-1.0161,-1.12,0.2401,-0.1594,-0.9707,-1.46,0.0292,1.0678,-0.9712,1.6664,0.1248,-0.8094,0.4252,-0.2319,1.7312,0
253,4329000,-0.0527,-0.0235,9.7667,0.2036,0.0942,-0.0632,30.4392,-9.7426,40.0885,-0.2419,-0.6874,-1.929,1.3229,0.7164,-1.5463,-1.4782,0.9094,-1.2283,2.7987,1.2828,-1.3113,0.9268,1.0426,1.2179,0
254,4340000,-0.0887,0.0351,9.7539,-0.1078,0.5583,0.2131,27.2108,-9.4194,39.3227,0.7436,-0.9374,-0.442,-0.4878,-0.5754,1.0422,-1.9773,-1.5396,0.2843,-0.7169,0.3106,0.3842,0.8577,1.2882,0.3278,0
255,4355000,-0.0016,0.1991,9.842,-0.243,-1.0149,0.365,30.1705,-9.9926,38.6631,0.6045,1.0044,-0.172,-0.6451,-0.0528,-0.1487,0.8514,0.1327,-0.0822,1.928,-2.4325,-1.1556,0.6594,-0.9653,-0.375,0
256,4366000,0.1782,0.056,9.7725,-0.002,0.4917,0.12,29.8946,-11.1018,39.0961,1.8681,1.0326,2.0399,-0.1427,-1.2114,0.1897,-0.4378,0.0077,1.0257,-0.9129,0.9755,0.4861,1.6237,-0.2976,1.0553,0
257,4378000,-0.0159,-0.1257,9.8235,-0.3174,0.1296,-0.6761,29.0737,-9.2036,41.6127,0.7122,0.387,1.1787,2.6226,-1.0867,0.7784,0.1911,-1.6413,0.489,0.5297,-0.5668,-0.6136,0.2803,-0.7341,1.7021,0
258,4390000,-0.0284,-0.0533,9.7743,-0.2386,-0.5535,0.0317,29.7872,-7.9024,40.5762,-0.1459,0.3277,0.2911,1.4089,0.4165,-0.3597,-0.1477,1.5491,1.2532,0.9405,0.5675,0.7526,0.3851,-0.7509,0.2465,0
259,4401000,0.0314,-0.0623,9.8847,0.4493,0.9535,-0.0412,29.2661,-10.5486,39.109,0.9277,-0.6539,-0.4665,-1.5798,1.9266,-0.7921,0.7496,0.3186,0.8893,0.0534,-2.1619,0.005,1.104,0.2605,-1.0501,0
260,4412000,-0.0146,-0.1367,9.857,-0.863,0.2267,-0.4512,31.1605,-11.5761,43.5673,0.6993,0.286,-0.2635,1.5078,-1.0104,-1.3876,-0.0779,-0.593,-1.132,2.1658,-0.3944,-0.0906,0.0781,-0.3784,-0.4789,0
261,4424000,0.1001,-0.028,9.9008,-0.1692,-1.3385,0.9712,30.4886,-10.4629,39.5013,-0.3066,1.016,1.5432,0.0722,1.3534,0.6988,0.6151,-1.203,-1.252,-0.4958,1.3002,1.1831,1.3131,-0.6867,-0.8198,0
262,4438000,-0.0651,-0.0375,9.7404,-0.4339,-0.6892,0.1049,30.0141,-9.9152,39.2072,1.8039,-1.6487,0.5539,0.274,-0.5592,0.6936,0.8588,0.1368,1.0242,0.3394,0.292,-1.5165,-1.2053,-0.8627,-0.8962,0
263,4448000,0.0771,-0.1101,9.8645,0.5505,0.5199,-0.3269,30.8737,-10.3771,39.5988,0.4517,2.046,0.7535,-1.6097,1.1763,0.721,0.0776,0.6337,0.6954,0.8321,-0.3928,0.3773,-0.7221,-0.1916,-2.2834,0
264,4459000,-0.1812,0.1304,9.7654,0.6053,0.4508,0.2119,28.9586,-10.706,40.9233,-1.3044,2.3689,-0.2426,1.3085,1.3668,-0.4547,-1.0841,2.0067,1.2586,-0.6278,-0.7008,0.5744,0.6262,0.7326,1.6022,0
265,4469000,0.143,0.0422,9.7904,0.3343,-0.0548,-0.0707,31.1935,-12.6389,39.7366,0.9798,0.5326,-0.3162,0.0163,0.3385,-0.9349,0.0813,1.7556,0.5482,-0.3553,1.9099,-0.7401,-0.1154,-0.6515,-0.9461,0
266,4480000,-0.0476,0.0988,9.791,0.8258,0.5353,-0.525,31.6674,-9.8452,40.0587,-0.8121,1.0996,-2.3871,-0.3601,-1.2991,0.2293,-0.7056,-0.6944,-0.1204,0.1817,1.636,-1.4948,-0.6049,0.2967,0.6722,0
267,4492000,-0.0171,0.0325,9.8467,-0.1448,0.509,-0.4536,31.0441,-10.2285,39.984,0.9219,1.0565,-1.0283,-0.8373,0.2479,-0.5985,1.8027,0.6832,-0.8632,1.1029,0.6495,-0.6681,2.159,-0.1006,-1.675,0
268,4505000,0.0294,-0.2393,9.8033,-0.0612,-0.0265,-0.4379,28.853,-10.4764,40.3042,0.8145,-1.1201,1.4752,-0.2667,-2.4806,-1.6278,0.616,-0.1919,-0.1721,1.427,-1.1194,-1.2106,-1.2395,-1.0219,-1.5719,0
269,4516000,0.2688,0.0745,9.7862,0.7155,-0.2368,0.5778,29.1984,-9.8351,42.177,-0.624,0.1201,-0.7972,-0.3517,0.1187,0.6232,0.5114,0.9487,0.5703,-0.4297,1.9284,0.7144,-2.5525,0.8011,-1.6973,0
270,4526000,0.075,-0.0181,9.7248,-0.2546,0.4591,-0.6309,29.4156,-12.3084,38.7199,-2.1093,0.3732,0.6733,-0.8134,0.1166,1.1747,0.3909,0.931,-1.1414,-0.5908,0.1068,0.5098,-0.8356,-1.0741,2.181,0
271,4540000,-0.1973,0.1086,9.7583,0.1796,-0.518,0.0974,30.1145,-8.3732,41.0204,1.7488,0.9808,-0.5362,2.0918,-0.5172,-0.1667,-0.1356,-0.1444,0.7198,0.5989,0.7823,0.821,-1.1248,0.309,-0.1004,0
272,4550000,0.1079,0.0062,9.8274,0.4084,-0.9379,0.1608,31.2014,-11.2998,37.5192,0.9176,-1.2498,0.0753,0.9431,1.6743,1.0372,-0.3232,0.8,-0.7964,-0.4994,2.1752,-0.3996,-0.4796,1.3269,0.1587,0
273,4581000,-0.035,0.0034,9.9115,-0.3797,0.1657,-0.2156,29.5028,-10.275,40.4499,0.1212,1.5326,0.5524,0.1569,-0.6053,0.1713,2.4797,-0.0859,1.3678,-0.3825,1.3727,0.8656,0.5078,1.3436,-0.6826,0
274,4592000,-0.0104,0.2093,9.7571,0.8212,0.0121,-0.2566,29.4618,-8.7033,38.334,-0.9301,-0.6203,-1.1888,-0.9954,0.7675,-0.277,0.1253,-1.3433,0.4492,-0.2759,0.4642,-0.7809,1.7799,0.6455,-0.3492,0
275,4606000,0.2085,0.1484,9.7091,0.7608,-0.1331,0.0404,30.9244,-10.6199,41.09,-0.1148,-0.4778,-1.9287,-1.3889,1.04,-1.4401,-1.5296,-1.0066,-0.7153,-0.2013,-0.4628,-0.336,-0.8838,0.2633,1.0692,0
276,4617000,0.0843,0.0322,9.7417,0.0246,0.5836,-0.4042,30.7608,-9.1076,38.4556,0.6533,-0.3495,-0.1793,-1.6633,-0.8031,0.7674,-1.6002,-0.661,-1.8028,-0.1523,0.4801,-0.81,-2.3617,0.133,-1.0299,0
277,4629000,0.0756,0.0599,9.7576,0.5725,0.1988,0.1041,28.3629,-8.719,41.9004,-1.0794,0.1733,-0.88,-0.2699,-0.2716,-0.0484,0.6452,1.0661,0.6163,-0.6639,0.1585,0.651,-0.2783,-0.0697,1.1469,0
278,4642000,0.0481,-0.2275,9.7561,-0.4373,0.1888,0.1637,31.603,-8.2856,39.7703,-1.7224,2.4805,-0.1082,-0.0107,-0.0457,0.6179,1.0006,1.063,0.0435,-2.5779,0.955,-0.5228,1.1615,-0.7411,0.1453,0
279,4653000,-0.1963,0.0553,9.8,0.3511,-0.2085,0.633,30.6992,-9.7011,42.3297,1.436,-0.2389,0.1877,0.3163,-0.1683,-0.3415,0.3614,0.4653,-0.6208,2.9281,0.6272,0.3369,0.9047,-1.1305,0.1239,0
280,4665000,0.2105,-0.0299,9.7621,-0.1849,0.2141,-0.4183,31.4321,-9.2245,38.872,3.3234,-0.42,-1.713,0.377,0.1879,0.3762,-0.0877,0.7284,-0.4077,-0.7564,0.0341,1.3095,-0.2983,-0.4606,0.3779,0
281,4676000,-0.052,0.1016,9.8653,0.1915,0.7061,0.7399,29.595,-9.7375,39.7695,-0.3134,-0.0415,1.8641,-1.8351,-1.5179,0.3222,0.1732,1.1155,-0.242,-1.029,0.2969,0.7881,-0.5809,0.0101,1.185,0
282,4687000,-0.0254,0.1933,9.7777,-0.3026,-1.063,0.7096,30.8148,-9.879,40.6021,0.2841,-0.5149,-0.2279,1.6487,2.1976,-0.4955,-0.6929,-1.5907,-0.1814,1.9469,-1.4905,0.1956,1.2898,-1.9949,-0.8072,0
283,4698000,-0.0467,-0.0626,9.7415,-0.0139,0.2225,-0.3593,28.4605,-10.6907,39.2225,-1.4635,0.5278,-0.2834,-1.2035,0.5407,2.824,-0.706,0.7937,0.0531,1.5081,0.9806,2.5693,-1.2428,-1.0909,0.6785,0
284,4709000,-0.0785,-0.0456,9.7017,0.7656,-0.4326,-0.2014,29.1322,-8.6398,39.2656,0.1093,0.3819,0.2669,-0.6435,-1.1523,-1.0945,-1.5202,1.1315,-1.5385,-0.6636,-0.0393,0.5876,-2.0937,-1.0268,-0.6786,0
285,4720000,0.0889,-0.2201,9.8326,-0.0049,0.1965,-0.2568,29.7892,-8.5872,39.9588,0.9066,-0.7288,0.0434,-0.1463,-0.1017,-0.2243,0.7735,0.5395,1.5012,-0.4966,-0.7239,0.5643,-0.4264,-0.1878,0.3182,0
286,4731000,-0.0539,0.0724,9.8573,0.5891,0.1029,0.3485,30.6961,-10.5284,38.5236,1.0223,0.8128,0.2185,3.2869,-0.8708,-1.4755,0.4465,0.1119,0.825,-0.0365,0.8402,0.9651,-0.4167,0.611,0.5121,0
287,4743000,0.0741,-0.1232,9.8707,1.1129,-0.1,-0.5035,28.3895,-10.0166,40.6286,-1.3256,-0.2256,0.6455,0.2354,-1.1,-0.564,-1.471,-0.4719,-1.9827,2.4676,0.9579,0.2824,0.1246,1.9617,-1.3827,0
288,4758000,-0.0832,0.1381,9.8179,-0.1519,0.1683,0.6774,29.1751,-9.6442,40.0485,-0.3429,-1.2106,1.2293,-0.4519,1.6436,0.2277,-0.5044,0.8933,-0.3737,0.1654,-0.0912,0.9506,-0.1632,-1.3734,-1.1874,0
289,4769000,0.0161,0.1,9.7728,0.8217,0.0344,-0.2985,30.0403,-10.9845,40.4083,-0.218,-1.3584,1.1429,-0.795,0.435,0.2316,-0.0245,-1.1961,-1.4568,0.8259,-0.6751,-1.896,0.2296,2.0551,-0.4317,0
290,4780000,-0.1117,-0.0739,9.8102,0.6736,0.3797,0.7235,31.0522,-9.9359,40.3216,0.111,-1.1714,-0.8502,-0.9259,-0.5823,-0.3051,0.0902,1.9699,-0.9977,0.5892,3.292,-1.2942,-1.2211,2.1225,-1.0575,0
291,4791000,0.0803,-0.0281,9.9592,0.3809,-0.0398,-0.574,30.1999,-10.8984,42.0361,2.0539,1.3726,-0.7163,0.1452,-0.4929,0.875,1.0454,-0.844,-1.1581,0.2133,0.0991,1.3687,0.9894,-0.185,0.0588,0
292,4802000,-0.0137,-0.1853,9.7461,-0.319,0.3708,-1.2373,30.2105,-9.9884,40.3392,0.8518,1.5957,-0.4023,-0.4643,-0.2284,1.3488,-0.7309,2.1583,-1.0539,-0.8478,-0.3117,0.0187,0.7286,-0.9249,-0.8536,0
293,4812000,-0.0069,0.0208,9.7598,-0.0487,0.428,-0.3356,32.0255,-9.9272,40.4285,-0.7866,-0.5205,-1.0192,0.4301,-0.3095,0.8995,-0.1565,1.6195,0.2214,0.8146,0.4075,1.2321,-2.1988,-0.8502,0.122,0
294,4823000,0.0421,0.1836,9.7939,0.8298,-0.5256,0.2671,29.9569,-9.7956,41.8307,-1.7185,-0.6918,1.2697,0.263,-0.2421,0.7843,0.1321,1.016,2.3566,0.7311,0.6363,0.7955,0.4389,0.0639,-1.2565,0
295,4858000,0.0448,-0.0482,9.776,0.0519,-0.5928,0.1883,28.5288,-11.8597,40.8885,-0.2781,1.4426,-0.9821,-0.3735,0.8051,-0.6016,0.3927,-3.1264,-1.3432,-0.3121,1.055,-1.6485,-0.6713,2.008,0.7387,0
296,4870000,-0.0025,0.1123,9.8128,-0.3083,1.2341,0.2815,30.2627,-9.7076,40.8766,0.2765,-1.3363,-0.5716,0.794,-1.016,-0.0124,0.964,0.1782,0.1502,0.0559,1.0693,0.4376,0.9364,1.0518,-0.0174,0
297,4883000,-0.0218,-0.08,9.7761,-0.2181,-0.1963,-0.3366,29.2744,-9.7339,40.6323,-0.9664,0.0121,2.1671,0.2037,-1.1225,0.5403,0.1772,-0.1404,0.2581,-0.4391,0.5778,1.9388,-0.5128,0.1961,0.2816,0
298,4894000,0.0737,-0.0552,9.6486,0.1639,-0.5357,0.0804,29.4563,-8.4163,39.8906,-0.5902,-1.0638,0.0697,-2.5783,-0.9836,0.9189,-0.0877,0.004,0.2448,1.8881,1.0396,0.1821,-0.1625,-1.0772,2.0972,0
299,4905000,-0.1111,-0.0628,9.7905,-0.6926,-0.8505,0.8918,30.0596,-9.8688,39.393,1.5371,-0.6058,1.6079,0.1583,-0.5322,1.85,0.9435,1.5219,-1.6243,0.015,0.7957,-0.5628,0.6176,-0.4556,0.7524,0
300,4919000,-0.0146,0.1096,9.8483,0.3227,0.0321,-0.3888,30.8206,-10.1832,38.1488,0.5497,-1.0002,0.9423,0.7323,-0.6856,-0.1684,-0.2212,-1.3967,-0.1851,-0.5724,1.1076,0.1924,1.5594,-0.2327,-2.0415,0
301,4932000,-0.0808,-0.0247,9.6987,-0.3231,0.015,-0.0068,30.8172,-9.8982,37.6926,-0.2548,-1.6617,-0.9213,1.3415,0.3774,-0.4756,1.899,-1.2435,1.488,-0.1045,0.1881,-0.6409,0.3573,0.9778,0.9134,0
302,4999000,0.0343,-0.0629,9.7793,0.165,0.21,0.4136,29.9045,-9.8212,39.7104,-1.9034,0.3386,-1.5011,0.3165,-0.2097,-0.3465,0.6508,-0.6961,0.0927,-1.3834,0.6641,-1.5881,1.1994,-0.3878,-0.0385,0
