time_ms,ax,ay,az,gx,gy,gz,mx,my,mz,roll_cf,pitch_cf,yaw_cf,roll_kf,pitch_kf,yaw_kf
28109,-0.0924,0.1888,9.9068,0.4969,-1.0897,-0.0229,29.2974,-10.1166,38.4946,-0.4812,1.8414,1.6384,-0.7398,0.3012,-0.6445
28120,-0.0127,0.1453,9.8737,0.2359,0.5557,0.2011,31.5401,-9.3734,40.6258,-0.0146,-1.1206,0.3681,-0.3068,-0.0061,0.4539
28139,0.1255,-0.1251,9.7919,1.1299,0.7664,-0.6998,29.5944,-10.6961,39.488,1.0042,-0.6955,1.0206,-0.8204,-1.1618,-0.746
28149,0.0289,0.0635,9.7755,0.0576,-0.191,-0.5109,28.9738,-9.865,41.053,-0.4305,-0.3031,-0.569,1.41,-0.4708,-0.1569
28160,-0.0637,0.1357,9.7802,-1.0491,0.7029,-0.1393,28.8026,-10.5273,39.3395,0.6224,-1.2591,2.3088,-0.5666,-1.6576,0.4269
28172,0.0007,0.1045,9.737,-0.611,0.4749,-0.3885,29.0601,-9.5033,40.3143,-1.0841,0.9942,0.7258,-2.0161,1.0593,1.5964
28188,0.3063,-0.0041,9.858,0.134,0.2867,0.1257,28.8507,-9.0039,39.646,-2.2658,1.7505,-0.0263,2.5744,0.7559,-0.4167
28200,0.0236,0.0149,9.7875,0.7108,0.4112,0.9557,30.392,-10.0382,39.4354,0.2368,-0.4702,-0.8384,-0.4784,1.4602,-2.9522
28211,-0.0417,0.0667,9.7886,0.2033,-0.1103,-0.3183,30.6739,-9.2703,37.6992,-0.6647,1.4166,0.4474,0.3556,1.1332,1.7921
28224,-0.1148,-0.1983,9.8568,-0.1262,-0.446,-0.4468,30.4695,-10.2147,39.7625,1.6117,-0.7497,-1.0199,-0.4122,0.0057,0.7166
28235,0.0877,0.0861,9.7759,0.0924,0.0761,0.3598,29.3519,-9.0224,39.6403,0.6628,-1.8601,-0.8024,-0.3578,0.6807,1.5864
28253,-0.0382,0.0446,9.8373,0.4357,-0.4427,-0.5077,29.7237,-9.3074,39.3675,1.0013,-1.7847,-0.1216,-1.5458,-1.8592,0.452
28266,0.0684,0.1228,9.8856,-0.1292,0.6971,-0.923,30.2192,-8.5884,39.6065,1.1839,1.1817,-0.989,0.0596,0.6426,-0.1377
28278,-0.1671,-0.0617,9.8932,-0.6423,-0.3176,0.6205,30.3465,-9.7879,39.0868,0.8157,0.1945,-0.5035,0.958,-1.0113,-0.1867
28291,0.0371,-0.0477,9.888,0.2756,-1.0392,-0.3,28.8198,-10.1899,39.5919,-0.5674,-0.3936,0.7673,-0.017,-0.4073,0.2628
28307,0.0098,0.0972,9.7774,-0.2172,0.6352,0.5068,30.0439,-10.8942,41.0482,-1.1666,0.6803,0.241,0.4405,-2.1039,-1.6427
28323,0.0876,0.1889,9.7491,-0.7788,0.222,0.3737,29.0703,-10.0427,39.4484,0.4731,-1.0862,-0.2709,0.4573,-0.294,0.7005
28335,-0.0154,-0.087,9.7513,-0.347,0.5111,0.6768,29.6768,-9.4713,39.7192,0.3584,0.7993,1.0899,-0.733,1.1227,-0.1388
28346,-0.0638,0.0125,9.8295,-0.6803,0.3889,-0.3464,29.9874,-9.9565,42.7585,-0.3946,-0.2951,-0.22,1.613,-0.8446,0.0705
28356,0.1392,-0.2346,9.8476,-0.4177,0.504,-0.5052,30.3349,-10.3105,38.9405,-1.2652,2.2408,1.9959,-0.1728,-0.7941,-1.1302
28370,-0.0394,-0.0124,9.7737,0.6467,0.7888,-0.2263,30.8383,-10.1754,40.6487,-2.2192,0.5435,1.3104,-0.2658,-1.1163,-0.2517
28383,-0.1043,0.1446,9.8355,-0.2206,-0.4348,0.0798,29.3263,-10.4922,38.1189,-1.7035,-1.4226,-0.0202,0.5532,-0.1112,-0.0347
28394,0.0186,0.1473,9.7909,0.3395,0.2201,-0.4118,31.3449,-7.948,39.8543,1.2961,-0.8465,0.3449,0.191,0.7544,1.724
28409,-0.0291,0.1668,9.8981,0.2762,-0.6095,-0.1453,29.5061,-8.5644,39.0129,0.2664,0.3347,0.587,0.4618,-0.6704,0.622
28425,-0.1481,0.0878,9.8663,1.0209,-0.5855,-0.3337,27.8038,-10.8144,40.2532,-1.852,-0.1336,-1.4902,0.2448,-1.0493,-1.4515
28439,0.1271,0.0675,9.7782,-0.9388,0.4701,0.1497,29.6366,-9.4121,39.0749,0.8885,-1.0232,1.0838,-0.7886,-0.4968,-0.4874
28451,-0.0664,-0.1144,9.8883,-0.1274,0.3682,-0.171,30.2979,-10.5409,40.2454,-1.51,-1.3669,-0.5161,-0.8474,-0.6088,-0.9366
28461,-0.0106,0.0257,9.6975,-0.3587,-0.3363,-0.001,29.5415,-11.0708,40.8492,0.4178,0.1609,0.4913,-0.4969,-1.0042,2.3766
28472,-0.0664,-0.0429,9.8229,-0.1147,-0.2091,0.5951,30.6515,-11.5728,39.3718,-0.4702,0.2177,-0.1063,-0.2046,-0.6859,-0.9939
28487,0.1269,-0.1284,9.8375,0.2651,-0.3601,-0.1564,30.4561,-9.7133,40.4243,0.9507,0.542,-0.7539,-0.5797,1.7162,-0.1983
28500,0.0692,0.1138,9.7934,-0.3973,0.2377,-0.6876,28.0127,-8.957,39.8381,-0.6731,-0.0473,0.2262,0.6163,-0.5019,-0.1714
28513,-0.0026,0.1619,9.7995,0.3093,0.6831,-0.033,30.0188,-10.5137,40.7666,-2.1712,0.2695,0.7896,-0.1008,1.0351,0.139
28526,0.1534,0.073,9.8029,-0.3568,0.4495,0.3529,29.1503,-8.0777,41.0094,0.0005,-1.2812,0.0314,-1.3228,0.0593,-1.6669
28543,0.1417,0.0062,9.7778,0.5231,-0.4267,0.0547,29.6436,-6.9855,40.3576,0.5934,1.3409,0.2786,2.2005,1.7625,0.3794
28560,0.0638,0.2232,9.7486,0.2909,-0.2444,-0.246,29.0248,-12.032,38.0419,-0.0636,-0.3127,1.117,-1.0244,-1.2472,-1.5293
28571,0.1036,-0.0316,9.8127,1.2132,0.4169,0.1006,30.1523,-9.9275,39.0685,-1.4443,-0.2191,0.3491,0.4487,0.5231,-0.5851
28581,-0.0896,-0.0386,9.8109,0.4449,-0.5434,0.7414,28.5746,-9.3055,41.1276,-1.3493,-1.001,-1.1214,-0.7668,-1.3738,-0.3314
28592,-0.1536,0.0496,9.8063,0.299,-0.5838,1.2925,30.0183,-8.278,40.0478,0.3789,-0.217,2.2481,-1.0691,-0.2651,-0.9348
28608,0.0802,-0.0865,9.8337,0.5015,0.6977,-0.1068,29.3359,-10.5478,39.2563,-1.0507,-0.5183,-0.7396,1.4135,-0.6893,-0.5476
28620,-0.073,-0.02,9.7643,-0.1518,-0.4283,-0.3946,29.2406,-10.0722,39.786,1.1223,0.0825,0.3555,-0.6065,0.7991,0.6859
28631,-0.0273,-0.0192,9.85,-0.1369,-0.1675,-0.0322,28.7756,-11.6892,40.7624,0.4687,1.1343,0.1242,0.3253,1.8521,0.0363
28648,-0.1855,-0.0979,9.8379,0.4264,0.1372,0.6364,28.7899,-11.2734,39.6473,0.517,-0.488,-1.5629,2.6268,3.2926,-0.6071
28661,0.0383,-0.0811,9.7898,-0.234,-0.013,0.7531,28.5901,-9.1047,41.3325,0.5583,1.8992,-1.1721,-0.3469,-0.7296,-1.0936
28675,-0.0666,-0.0069,9.7529,-0.0222,-0.078,0.1601,30.4066,-11.3283,38.9438,0.867,-0.756,0.611,-0.3468,-0.9282,-0.323
28689,0.0431,0.1894,9.7683,-0.0118,-0.292,-0.1559,31.218,-10.4633,38.5606,-0.4084,-0.0097,-1.2765,-1.0146,-0.6879,-0.6664
28699,0.0832,0.1493,9.8261,-0.8187,0.3668,0.0854,29.5585,-10.0756,40.4259,-1.7479,-1.0248,0.3136,-0.453,0.9697,2.1993
28709,-0.0707,0.1132,9.7404,0.1978,-0.8099,0.4064,29.7355,-9.1705,40.9736,-0.2129,1.0977,1.283,0.969,-0.0445,0.2619
28720,0.1453,-0.1257,9.8539,0.4167,0.1362,-0.2709,30.5213,-11.1699,38.5875,1.7708,-0.6969,0.3562,0.0637,-1.5146,0.9477
28732,-0.0746,-0.0005,9.7495,-0.2146,-1.1187,-0.0571,29.162,-9.9211,39.0745,0.9255,-0.7892,-0.2607,0.6906,0.7681,-0.6174
28745,-0.0909,-0.0241,9.6969,-0.0557,0.1901,0.1304,29.6284,-10.0156,40.7861,0.8076,0.615,0.9856,-0.1234,0.6428,1.692
28755,-0.0469,-0.0272,9.8097,0.105,-0.5619,0.062,29.796,-9.2297,39.58,0.6767,1.2873,0.2623,1.7019,0.7435,1.2132
28765,-0.0125,-0.0019,9.7742,-0.447,-0.0878,-0.4076,30.2057,-7.9708,40.5284,0.0281,-0.9955,1.0105,-1.3616,-1.6406,2.0513
28780,-0.0115,0.0982,9.7973,0.2302,-0.4123,0.2157,30.6075,-10.0609,39.2278,0.2724,-0.5665,0.1856,1.4941,-1.0929,0.3267
28793,0.1078,-0.0506,9.7712,-0.5494,0.6497,-0.0413,29.6114,-9.5605,39.7428,1.8724,1.1704,-0.3411,0.4936,0.4519,0.8815
28807,-0.04,-0.1517,9.8003,0.5509,-0.9307,-0.4957,29.3471,-10.8121,38.7138,-0.3222,0.058,-1.0177,-1.8302,-0.9466,0.0548
28817,-0.3653,-0.0655,9.7874,-0.1499,-0.0365,0.0882,30.0364,-10.0887,41.5472,-0.8841,0.638,1.0196,-0.0839,1.5514,0.1435
28827,-0.0472,-0.1802,9.7342,-0.1211,-0.5237,0.3247,29.6594,-9.6524,39.172,1.9803,0.8304,1.9941,0.2658,-0.9797,0.693
28837,0.0435,0.0879,9.7854,0.8306,-0.9721,-0.2015,29.754,-10.5147,39.1915,0.7812,2.1556,-0.2882,1.1966,-0.9937,0.2589
28848,-0.0506,0.0475,9.8428,0.0723,-0.1543,0.6139,30.0445,-10.5968,38.1538,-1.4099,-0.132,-1.8785,0.9065,-0.4184,-1.2649
28860,0.0462,0.075,9.7167,0.1866,-0.4206,-0.2127,30.5089,-11.3146,41.5167,0.9709,-0.7385,-0.4484,0.9613,-0.7346,-0.9924
28872,0.1706,0.0247,9.7514,1.0761,-0.5428,-0.0757,29.6732,-10.2036,39.7334,-0.2955,-0.6217,-0.7133,-0.0706,1.5755,-0.2966
28885,-0.0974,0.0571,9.7853,1.9299,0.0803,0.0749,28.9124,-9.8841,42.6729,0.4123,0.5575,-0.3869,0.1413,-0.9797,-0.5363
28897,-0.0033,-0.2411,9.7887,0.183,-0.1274,0.4,30.9582,-9.5132,39.462,-2.1766,-2.0415,-0.0358,1.4488,0.9027,-0.0922
28907,0.02,-0.1976,9.8041,-0.38,-0.2798,0.1104,29.4174,-11.1427,40.2759,0.4213,-0.7246,1.4294,0.2822,-1.0231,0.8212
28917,-0.0971,0.0216,9.8382,0.0711,-0.5317,1.1782,29.2745,-10.4993,40.5247,-1.5897,1.2397,0.1394,0.3579,-0.2205,0.2138
28928,0.1712,0.0454,9.7701,0.8295,0.2416,-0.2835,29.4509,-10.7583,39.5238,-1.1189,0.2259,-1.5286,-2.0772,-1.7661,0.4541
28938,0.0209,-0.1291,9.904,0.2074,-0.3926,0.4517,28.2848,-9.6042,40.6347,0.6361,0.5202,-0.3024,-1.4949,0.0607,-1.8613
28948,-0.1023,-0.0262,9.7803,0.0919,0.3708,0.6215,30.5197,-10.939,39.9689,-0.8801,-0.0371,-1.0121,0.2507,-0.5568,0.3636
28959,-0.1102,-0.0543,9.7923,-0.3036,0.1131,0.461,31.9868,-7.907,39.8923,1.5064,1.1882,-1.307,-0.5377,0.5649,-1.8331
28969,-0.1407,0.0112,9.8914,-0.0488,-0.0998,-0.2637,28.8772,-11.6549,39.8128,-0.0479,-0.0521,1.4159,-0.68,-0.5987,0.1369
28985,-0.1018,0.0831,9.8604,-0.005,-0.6333,-0.4437,31.765,-9.7978,41.949,1.5187,-0.5953,-1.6713,-0.6705,-0.6586,1.1182
28996,-0.0652,-0.051,9.8273,-0.587,0.3854,0.7826,30.459,-10.7973,40.2763,-0.0676,-0.306,1.3479,-0.1093,0.4053,-1.4418
29008,-0.0943,0.0423,9.8639,0.5289,0.9333,-0.2237,29.8012,-10.9539,40.1837,-0.6615,-0.8758,1.2358,-0.1679,-0.3087,0.21
29020,-0.1213,0.0274,9.7074,-0.5212,0.1774,-0.3849,32.0651,-9.9935,42.1172,-2.0237,1.0201,-1.2776,1.1296,0.9615,0.1061
29034,-0.2175,0.0141,9.8105,0.2406,-0.8469,-0.6043,28.5036,-10.1182,38.5788,1.6169,0.4016,0.5644,-0.9268,1.0338,2.0303
29047,0.0736,0.0092,9.7176,0.0768,0.341,-0.378,30.6982,-9.7723,39.7714,0.8232,0.2619,0.8226,0.7642,-0.9267,0.2622
29058,-0.0279,0.0539,9.7378,-0.0107,-0.266,0.1201,30.0241,-8.38,39.7598,-0.5287,-1.367,-0.6623,-0.0133,-1.2661,-0.2195
29068,-0.1997,0.0354,9.731,-1.532,-0.6205,-0.1471,29.437,-9.6957,37.9267,0.6142,0.6574,0.8636,0.6632,-1.3916,-0.091
29079,0.0014,0.0586,9.8371,0.8241,0.0247,0.2909,30.0107,-9.7847,38.6707,1.4407,-1.6148,1.7737,1.5899,1.256,-1.3932
29089,0.0596,-0.0683,9.8286,0.1187,1.1704,-0.2864,30.2813,-10.1741,40.3955,-1.0801,1.1012,1.7373,-1.2349,-0.387,0.2725
29106,0.0351,-0.091,9.7476,-0.511,-0.2481,0.3873,30.1532,-7.6413,40.1264,0.5253,-0.0589,-1.3174,-1.6784,0.9075,0.834
29120,0.039,-0.0468,9.7351,-0.1613,0.1115,-0.1208,28.9887,-10.9147,40.2902,0.5151,-1.1436,-0.2802,0.1898,-1.4979,2.0013
29133,0.0977,-0.0263,9.8468,0.0568,1.0943,-0.1849,31.5685,-10.5776,39.0866,-1.8125,0.2756,1.2322,-1.7332,-0.3851,-0.0587
29143,0.0283,-0.1075,9.8613,0.4041,-0.033,0.3932,31.0028,-9.7756,41.1549,0.7215,-0.3936,-1.2328,-0.7688,1.6417,1.4816
29155,0.1757,-0.0119,9.7783,-0.001,0.3849,0.0288,30.3034,-12.6835,40.6765,1.7378,-0.4226,-1.2593,0.327,0.5265,-0.5966
29169,-0.0274,-0.0614,9.8416,0.1834,0.1473,-0.0362,29.8813,-9.8651,39.6532,0.0988,1.4172,0.0586,0.6386,-0.4138,-0.3096
29180,-0.2196,0.0193,9.7206,-0.4732,-0.2435,0.2826,30.0311,-10.3146,40.7532,-0.7451,0.3541,0.8891,0.0975,0.311,0.8767
29192,-0.0355,0.0631,9.8443,0.1572,0.4666,0.3033,28.6236,-10.172,40.4446,-0.3536,0.407,0.8902,-0.3061,-1.9697,-1.5628
29202,-0.0337,-0.0131,9.8196,0.5495,-0.2812,-0.721,30.6146,-11.0563,39.5756,0.9468,-0.7051,2.125,-1.3074,-1.0767,-1.7895
29213,0.0689,0.3275,9.7508,0.0528,0.5083,0.9737,29.2703,-11.4188,39.8346,-0.3525,-0.6165,-0.4836,-1.3477,-0.0731,-1.4483
29225,0.05,-0.0621,9.7513,-0.1424,-0.1063,-0.6975,30.5446,-9.1409,39.538,-1.5931,-0.5864,0.0284,-0.6218,-0.7923,2.011
29235,0.0668,-0.0552,9.8699,0.187,0.2809,0.3512,30.6546,-9.9634,38.8227,-0.3851,-0.3183,-0.202,0.6482,-1.772,0.784
29246,0.0929,0.0556,9.816,0.4965,1.0144,0.0961,29.6542,-9.2183,40.722,-0.4896,-0.6031,0.2719,0.2437,1.2349,0.7768
29267,0.0923,-0.0036,9.8469,0.1136,-0.4955,0.1007,28.9458,-11.8811,39.0513,-0.5853,-2.3282,1.2721,0.0655,-0.2513,-1.7801
29280,0.0147,-0.1218,9.8009,0.5899,-0.3055,0.0027,29.8582,-11.2152,39.0536,0.0699,1.0179,0.1569,-0.2243,1.3019,1.5565
29294,-0.138,0.0808,9.8675,0.6508,-0.0873,0.7121,30.669,-11.3627,39.8543,0.5137,1.1641,-0.8303,-0.5936,-0.3481,-1.1476
29306,-0.1197,-0.0795,9.8577,-0.6256,0.5107,0.4576,28.6324,-10.3138,40.4045,-0.4313,-0.3312,0.1416,-0.5133,1.3493,-0.1013
29318,-0.0898,0.0532,9.8868,-0.8276,-0.2926,-0.3125,29.415,-11.8293,40.1063,0.1216,0.1446,-0.6234,0.5332,0.0959,-0.4072
29331,-0.0206,0.0497,9.8271,0.1881,-0.3056,-0.6244,32.7726,-10.3598,38.4649,-0.2234,-0.4154,-1.4855,-0.2832,0.8704,0.7043
29341,0.036,0.086,9.7499,-0.0002,-0.3358,0.8554,27.9952,-10.8724,40.2373,0.7503,-0.5941,0.7857,0.7865,-0.4102,-0.184
29355,-0.236,-0.0759,9.863,-0.0447,-0.5323,0.1401,28.1881,-9.5686,40.5749,-0.2582,-0.5786,1.1891,0.9583,-1.9286,-1.0317
29365,0.0625,-0.0032,9.8123,0.0552,0.361,0.3487,29.1569,-10.6462,38.9463,-0.2338,-0.2833,-0.2174,-0.2183,1.3266,-0.1112
29376,-0.0025,0.0445,9.7531,0.2742,0.8168,-0.0855,28.2014,-11.308,38.8745,-0.4167,-1.5271,0.1684,-0.3363,0.8464,1.6355
29386,-0.0419,-0.1505,9.8504,-0.0386,0.0953,0.1034,29.3793,-11.5774,39.7442,0.4232,0.3397,-1.3251,0.5972,1.0127,-0.2653
29397,0.1313,-0.0978,9.8248,-0.3191,-0.5702,1.1668,29.3853,-9.8837,40.0014,-1.2271,-1.7665,1.4415,-0.195,0.998,-1.3777
29410,-0.1055,0.0306,9.7649,-0.6964,-1.0489,-0.642,31.4749,-9.9255,39.5932,-1.2508,0.8814,2.4534,-0.2375,-1.4054,-1.8409
29420,-0.0846,0.1393,9.8577,-1.1469,0.1957,0.3672,28.727,-11.6745,40.6734,-0.3568,-0.7601,0.1854,-0.5797,-0.9964,-0.6346
29431,0.0722,-0.1547,9.7211,-0.4664,0.1711,0.2683,29.3303,-11.4273,40.1837,0.1082,-0.484,0.5209,0.282,-0.3788,0.9828
29453,-0.0266,0.0159,9.7777,-0.1087,-0.038,0.0118,28.6975,-9.2555,41.7113,1.1501,-0.3505,0.4647,-0.6042,-0.5367,1.3173
29466,-0.1152,-0.1071,9.778,0.2709,-0.2045,-0.214,30.7255,-10.0727,40.0956,2.1646,2.6572,0.7853,0.0515,-1.0572,0.8454
29478,-0.1096,-0.1326,9.8521,1.1458,0.6831,0.2673,30.9735,-10.0481,39.4389,-1.1796,-0.4514,0.3905,-1.6927,-0.7179,0.8451
29493,-0.0488,-0.0144,9.8822,-0.4825,-0.6163,-0.4043,30.6898,-10.2895,40.7791,0.7374,-1.2677,-0.0354,-0.2162,0.9088,-1.5656
29509,-0.0291,-0.0148,9.7032,-0.8874,0.8058,-0.6228,31.99,-9.9048,41.078,-0.4058,0.0511,-1.7716,0.5012,-0.3705,0.7863
29521,0.0421,0.0542,9.8196,-0.6704,0.6327,-0.7041,30.6073,-10.1586,40.0118,-0.368,0.4366,-0.5413,-0.9696,-2.0834,0.3192
29533,-0.007,-0.1313,9.7711,-0.2327,-0.4973,0.1293,31.1269,-10.2992,39.8001,-0.5041,0.8165,0.8182,-1.2772,-0.9769,1.3146
29543,0.075,0.1052,9.7726,0.2989,-0.3063,0.136,30.7693,-11.2897,41.0534,0.4215,1.1801,-0.5415,1.3639,-0.8258,0.2327
29557,-0.002,0.0384,9.7363,-0.3646,-0.1005,0.2468,29.3006,-9.3196,38.8229,0.8772,0.82,1.0432,1.6529,-1.178,0.4562
29569,0.1591,0.1564,9.6898,0.4465,-0.3495,-0.1684,30.9245,-9.8555,40.0836,-1.8959,-0.6186,-1.4396,-1.2879,0.4737,-0.456
29581,0.1412,0.1331,9.7446,-0.4455,0.3839,-0.3897,30.3053,-10.7696,39.0938,0.1813,-2.0163,-0.105,1.0561,2.0872,-0.859
29591,0.1383,0.0102,9.8241,-0.4372,0.1095,0.1596,30.6287,-11.8316,40.2409,-1.1402,0.2278,-0.3195,-0.4906,-1.3705,0.5153
29602,0.0233,-0.1479,9.775,0.3177,-0.2831,0.8816,31.9491,-8.6758,39.6188,-0.6043,-0.6049,1.0757,0.3152,1.6611,-1.7298
29614,-0.0092,0.0998,9.7798,-0.4134,0.6266,-0.2942,29.797,-9.4082,39.34,-1.0151,-0.9299,1.5765,0.1594,-0.9042,1.1335
29625,0.1044,-0.0159,9.8399,0.2088,-0.2395,0.3214,29.7659,-10.7084,38.8464,1.1456,-0.3136,-1.0408,0.3793,0.7919,0.9223
29636,0.0931,0.0356,9.7217,-0.0859,0.1137,-0.4951,30.3812,-10.1449,41.3191,0.107,-0.0595,0.2402,1.2327,0.8271,-1.3341
29650,-0.0537,-0.0162,9.702,-0.379,-0.4701,0.3157,30.5923,-11.8017,40.4526,-0.3182,-0.8877,-1.7109,-0.1151,0.3577,-1.0527
29660,0.1461,-0.0486,9.7742,-0.153,0.0528,-0.5171,30.3947,-9.4618,40.7793,0.1268,-0.4887,1.0724,-0.7885,-0.6059,-1.3711
29671,-0.0269,0.1096,9.8286,0.4009,0.5206,0.2584,29.552,-11.3298,42.0589,-3.6688,1.8162,0.641,-1.083,-2.0463,-0.9446
29683,0.1009,-0.1107,9.8178,-0.7111,-1.2979,0.3018,30.7184,-9.9405,40.2565,0.3127,-0.1453,-0.3287,0.4594,-2.0282,-0.6684
29700,-0.1091,-0.0777,9.7907,-0.3806,-0.4285,0.647,28.6801,-9.6685,40.2545,0.8691,-0.4169,-1.1771,1.3255,-1.0024,-0.7333
29715,-0.0856,-0.1632,9.8852,0.4555,0.443,-0.8814,32.0559,-10.0738,40.4762,-0.1103,1.2144,0.4807,0.6381,0.4608,0.465
29726,0.0294,0.0833,9.8408,-1.0601,-0.5144,0.6021,30.5917,-10.3956,38.8182,1.0182,0.4158,1.0281,0.6462,-0.2013,-1.7785
29740,-0.0153,-0.2206,9.8517,-0.4757,-0.9791,0.5365,29.735,-10.4768,40.3681,-1.9597,-0.6571,0.3494,1.988,-1.0669,-0.1054
29751,0.0769,0.1919,9.7851,-0.3156,-0.1046,1.142,29.7508,-9.3905,40.6729,-1.1368,0.7513,0.375,-0.9345,-1.4805,0.2111
29761,0.1195,0.0347,9.7924,-1.139,0.1117,-0.2587,29.1605,-10.5163,39.0066,0.4752,1.7811,-0.3084,0.0062,0.2658,-0.1923
29786,0.0499,-0.0044,9.8517,-0.5777,0.231,-0.063,29.2232,-11.5367,39.9949,0.4002,1.2517,0.3335,1.4821,0.0428,-0.9093
29804,-0.0015,-0.0771,9.8578,-0.2103,0.2682,-0.2982,29.3596,-9.6322,39.9804,1.8023,1.8045,0.1229,-0.4382,0.0053,-0.3506
29816,-0.1638,-0.0104,9.8159,0.1671,-1.6829,0.0523,31.1518,-9.5474,41.6931,-1.5571,-0.9776,-0.2649,-0.2296,0.3706,2.4306
29828,-0.1817,-0.1017,9.8859,0.2426,0.1347,0.1598,28.9286,-11.2586,39.68,0.1462,1.1809,-0.0299,0.107,-1.5837,0.6338
29845,-0.0141,0.1099,9.8094,0.0842,0.8952,0.0343,30.2469,-10.5423,42.6286,0.4226,1.1393,-0.0832,0.6184,0.4912,0.2086
29860,0.0937,0.1677,9.7855,-0.3687,-0.234,-0.1454,31.6054,-8.1807,39.5576,1.0483,0.313,0.546,-1.4083,0.4188,1.4526
29870,-0.012,0.0843,9.8274,0.408,-0.1552,0.1244,28.615,-10.0655,39.7253,1.1275,0.945,-1.4139,1.0321,0.4782,-0.3866
29884,-0.1355,0.1001,9.7462,0.1852,-0.5493,-0.1707,29.852,-9.7967,38.2705,-0.9737,0.8532,-1.3741,1.2122,2.3503,-1.0374
29894,0.0696,0.0677,9.7845,0.2012,0.6434,0.0858,30.4673,-10.5464,41.3268,1.4717,-0.0974,0.4228,-1.0535,0.1306,-0.0202
29905,0.0149,0.0826,9.8186,0.306,0.4618,0.7882,29.5065,-10.2214,38.0571,-1.3697,-0.2514,0.9513,-1.0392,0.7688,0.8412
29915,0.0126,0.0052,9.7446,0.0889,-0.314,-0.5041,27.6736,-10.2034,38.9572,-0.8867,-0.6206,0.5084,-2.0626,0.178,0.4753
29926,-0.0092,0.0435,9.7404,0.2434,0.748,-0.5799,31.7943,-10.1853,40.7328,-0.9554,-1.6626,0.0886,-0.5931,-1.7253,-0.2579
29947,0.0376,0.0116,9.783,-0.4466,0.0532,-0.4087,29.5315,-9.0649,40.7844,0.8506,-0.1448,1.6528,-0.4026,-0.0193,0.3989
29957,0.0246,0.0301,9.8739,-0.2863,-0.3461,0.471,29.1561,-10.7469,38.9433,0.6544,0.462,1.2198,-2.6227,-0.2224,0.3402
29967,0.0023,-0.0642,9.7275,0.6351,0.1154,0.1955,30.911,-9.3009,40.6879,-1.0312,2.2746,0.5974,-1.2404,1.1119,-0.2166
29978,-0.1053,-0.0803,9.8654,-0.6427,0.3101,2.319,31.1383,-9.194,39.7658,-0.5088,0.0605,-0.1496,-2.4441,0.7682,-0.0685
29995,-0.0792,0.0528,9.6436,0.5854,-0.4583,0.8234,31.7319,-8.8961,40.978,-0.1858,0.0891,1.8416,0.7876,0.7888,0.4699
30007,-0.023,-0.0019,9.8463,0.3971,-1.0814,-1.2002,28.3778,-10.4563,41.0717,-1.0877,0.43,-0.3059,0.544,-0.4725,0.4382
30022,-0.009,0.0581,9.8598,0.8415,-0.5185,0.2733,31.7359,-9.7296,40.8463,-0.534,0.2315,0.2283,1.9834,-1.1612,0.3291
30037,-0.1929,0.0691,9.8121,0.5877,-0.0292,-0.1112,30.467,-10.4311,41.896,1.0471,1.2589,-0.2106,-0.5267,0.2124,-1.1767
30049,0.1212,0.0513,9.8171,-0.435,0.6441,0.9175,29.494,-9.007,39.3726,-1.0608,0.3385,-1.0543,0.9716,0.7525,0.3294
30062,0.0788,-0.1417,9.7318,0.0792,-0.2574,1.1627,29.0763,-9.6749,39.2064,0.7648,0.0788,1.2997,-0.7381,-1.0057,1.0464
30072,-0.0569,-0.0536,9.925,0.3233,-0.5971,-0.2559,30.1881,-9.4218,38.3201,0.4058,-0.0899,-0.899,0.0339,1.1794,-0.1382
30084,-0.0826,-0.1079,9.8293,0.308,-0.492,-0.2321,30.8248,-10.442,39.5295,-0.1964,1.1752,-1.5434,0.1482,-1.2098,0.0074
30102,-0.0215,0.1127,9.8338,-0.5367,0.14,-0.2025,30.3999,-12.0338,39.1882,0.6931,-0.5117,0.2885,0.6401,-1.3517,-1.2685
30119,-0.0325,-0.0645,9.8035,-0.2343,0.7103,0.5645,29.9337,-9.3226,40.5173,1.2443,0.3672,-0.3343,-0.418,-0.4536,0.0761
30137,0.0313,0.0732,9.8327,0.7576,-0.502,-0.4515,29.0305,-9.9757,39.1061,0.2935,1.0861,0.8358,-2.0911,-0.0713,2.1512
30152,-0.0201,0.0129,9.81,0.6182,-0.6211,0.2092,29.7934,-9.756,40.3484,-1.1581,1.921,-0.0257,-0.8828,0.6467,-1.123
30163,-0.0142,0.0894,9.9027,-0.241,-0.1367,-0.0808,29.6525,-10.783,39.7363,-0.4921,0.2838,0.3181,-1.7283,0.2054,0.3444
30178,0.1059,0.094,9.785,0.1549,0.3054,0.2884,29.5918,-10.5681,39.0499,0.2025,-0.7132,-0.0051,0.1409,-0.3313,0.3861
30190,0.0338,-0.0529,9.7444,-0.0699,-0.3031,-1.0379,29.7275,-10.3034,39.8945,-0.0359,-1.4606,-0.0433,-0.3569,0.2676,0.0099
30200,0.1295,0.0149,9.7588,-0.2278,0.9211,-0.1751,28.6457,-8.3371,41.52,1.7898,0.0818,-0.361,-2.2602,-0.328,-1.1228
30219,0.0409,0.1108,9.6876,-0.234,-0.2521,-0.1015,28.9113,-8.9198,40.2977,1.3969,-3.1756,-1.3095,2.3493,-0.6706,-1.0535
