t_ms,ax,ay,az,gx,gy,gz,mx,my,mz,roll_gyro,pitch_gyro,yaw_gyro,roll_cf,pitch_cf,yaw_cf,roll_ekf,pitch_ekf,yaw_ekf,roll_madgwick,pitch_madgwick,yaw_madgwick,roll_mahony,pitch_mahony,yaw_mahony
8245,-0.21,-0.1549,9.7461,0.5734,0.706,0.0821,30.7448,-9.5988,41.7205,0.9048,0.1067,-0.3224,1.3076,-1.8779,-0.093,0.9511,2.3314,1.3536,-0.3599,-1.0208,-0.5526,1.3123,0.6613,0.7498
8260,-0.0933,0.0725,9.8033,-0.1017,1.2532,-0.0449,30.4431,-10.2424,40.1232,-1.6222,-0.8329,-1.5975,1.4244,0.5686,0.4908,-1.3233,-0.8676,0.9343,0.3728,1.3593,-0.6706,0.4363,-0.0957,0.012
8270,0.0253,-0.0208,9.8096,0.6113,-1.0085,-0.6962,30.7043,-10.1997,38.9662,1.8923,-1.023,-1.7198,1.2194,1.2342,0.5819,1.4247,-0.5205,-0.1041,-0.6944,-0.4882,-1.6402,2.0949,1.1601,0.9468
8281,0.0611,0.0986,9.843,0.5214,-0.2486,0.9415,30.1697,-11.9725,38.2408,0.7047,0.5665,0.0939,0.5122,0.7848,-0.9499,0.2014,-0.1556,0.2608,-1.2732,0.5438,0.4192,0.6354,-0.7907,1.034
8300,0.0757,-0.019,9.7668,-0.0045,0.0234,-0.251,30.2456,-10.1696,39.7424,1.4075,-1.698,1.1166,1.144,1.639,0.1738,-0.3544,1.3873,1.0362,0.5259,0.7568,0.2021,-0.1429,0.508,0.1006
8311,-0.0261,0.0731,9.7519,0.3239,0.2652,0.1993,29.8405,-10.5128,40.5136,1.0069,0.3848,-0.2544,-0.3386,-1.8778,-0.1915,-0.2721,1.175,-0.0104,0.4821,-0.6838,-1.3347,0.4173,-1.2008,-1.754
8321,-0.126,-0.2027,9.742,-0.4114,-0.3567,-0.0312,30.0556,-9.3681,38.9188,1.1821,0.6666,-0.3833,-1.0156,-0.1102,0.4793,-1.4711,0.8753,-0.0155,1.5027,2.1577,1.461,0.5777,1.0008,-0.5669
8335,-0.0811,0.078,9.8233,0.8669,0.699,0.4291,30.6984,-9.8894,39.9645,1.5904,3.3341,0.2273,0.9242,0.4255,1.1056,-0.7232,-0.3124,0.61,-0.5597,-0.104,0.5766,0.3281,0.8512,-0.3608
8346,0.005,-0.0546,9.851,0.1289,0.3589,-0.2613,31.8385,-10.1862,38.5777,0.1407,0.4768,-0.3584,-0.1983,-0.2794,0.4756,0.286,-0.2759,0.2723,1.1444,-0.6477,1.6514,-0.6959,1.0399,1.2303
8356,-0.0397,0.0803,9.7508,0.6463,-0.3716,-0.5101,30.7485,-10.1232,39.9047,-1.5747,-1.5875,2.0361,-1.2133,0.1715,0.4642,1.3315,-0.8267,-0.658,-1.4123,-0.7153,-0.5219,0.2237,-0.5062,-1.8438
8366,0.1315,0.1081,9.8352,-0.0491,0.4918,0.3273,30.2442,-9.6485,39.808,-2.3856,0.9217,-1.2743,-0.2149,0.5332,-0.5842,-0.1061,1.8379,1.6435,-0.8878,0.1738,-0.7934,-1.0605,-0.0918,0.9353
8379,0.0867,0.0789,9.8642,-0.0883,0.2518,-0.4551,28.677,-9.478,41.0269,-0.4749,1.0932,0.3567,-0.6386,-1.0654,0.0837,2.5107,0.6201,-0.0747,0.7855,-0.0241,0.3135,-0.0359,-0.9504,-0.3163
8389,-0.0245,-0.0837,9.8046,-0.1358,0.4183,0.8116,27.944,-9.4636,39.422,-1.3236,0.4347,0.6722,-0.3739,-1.3463,-2.711,-1.0959,-0.5542,0.6521,0.329,-1.5097,-1.0063,1.1248,-0.9131,-1.0752
8399,0.0185,0.066,9.8695,-0.4953,0.2069,0.0699,31.3087,-9.8376,38.8375,-1.6162,1.8176,0.4104,0.8799,-1.7913,-0.5432,1.1652,-1.3853,-0.9644,0.1242,1.6657,0.5322,0.6262,1.4404,-1.1921
8409,-0.1619,-0.0412,9.7766,0.2211,0.4586,0.307,29.2324,-9.4452,37.8481,-0.2845,-0.5872,0.609,1.331,0.5837,0.0507,-0.4968,0.6317,-0.1329,1.2462,-1.2066,-1.7014,-1.0019,0.4042,-0.5813
8429,0.063,-0.0101,9.836,-0.1908,-1.0964,0.0672,29.468,-10.8542,41.4835,0.9855,-0.6555,0.5087,-0.4915,0.6039,-1.2633,-0.2311,-0.7417,-0.0566,0.7634,-0.8141,-0.0571,-1.6103,-0.1624,1.725
8440,0.0168,-0.0343,9.9126,-0.17,0.3236,0.0197,30.4775,-9.1894,41.1584,-2.3958,0.2166,0.6451,0.7854,0.0654,-1.2101,-0.2097,1.4825,0.8073,1.3997,0.1491,2.0108,0.6645,0.8288,-0.6381
8451,0.0076,0.0176,9.8184,0.2689,0.3343,0.6098,28.9227,-9.7879,41.3935,-0.3027,-0.7872,-0.0897,-0.8569,0.7779,0.0006,1.9279,-0.4947,1.1191,-0.577,0.3454,0.1485,0.5315,0.2694,-0.8962
8461,-0.0382,-0.0328,9.7614,-0.0484,0.4264,1.003,29.9359,-9.6267,38.4126,-1.0001,-1.7228,-1.4476,-1.8695,0.4827,-1.2018,-1.6979,-0.569,-0.9787,-1.0075,2.378,1.0462,-1.7967,0.2534,0.378
8472,0.0734,-0.0889,9.8272,-0.2308,1.0325,-0.9879,28.5216,-11.0788,40.4275,-0.3328,1.9652,-1.2147,-1.822,-0.9476,-2.1406,0.3118,-1.6466,-0.2308,2.3842,-1.3482,-1.1559,-1.6022,0.413,-1.6457
8483,-0.0245,-0.0955,9.755,-0.1124,0.0385,0.2468,30.0551,-9.8465,39.3241,1.5059,-0.0833,1.4952,0.4628,-0.6075,-0.4175,0.7177,-0.2459,0.7181,0.6033,-0.6568,-0.1574,1.3659,-0.9877,-0.4604
8493,-0.1695,-0.0977,9.8079,0.0646,0.3681,0.2848,29.7513,-9.6398,40.4407,1.1251,-2.0596,1.2585,-2.3118,-1.1491,-1.4302,-1.2986,0.4012,-1.4522,-1.9413,-0.2743,-0.4578,-0.3724,-0.1889,0.9258
8507,-0.1516,0.0777,9.759,-0.005,-0.8051,0.0728,29.1867,-10.706,40.0476,-0.5089,-0.3618,0.9195,1.5501,1.227,-0.0815,-0.4622,-0.4917,-0.9851,0.357,1.5913,0.5764,0.5717,-0.5867,0.2545
8517,0.0222,-0.0283,9.6926,-0.4131,0.2753,-0.4975,29.1404,-10.8399,40.3676,-0.7288,1.6362,0.5308,0.152,-1.5862,-0.599,0.3925,-1.6543,0.677,0.2453,-0.1942,0.9669,0.4235,1.4611,-0.6113
8528,-0.0023,0.173,9.7918,0.2728,-0.5668,-1.3391,28.8384,-9.1783,39.1899,-1.5111,-0.1438,0.6099,0.3585,-0.7523,0.03,1.5833,-0.2746,-1.285,0.1546,1.0918,0.3673,-0.7122,0.8508,1.9292
8539,-0.0444,-0.1075,9.8306,-0.6169,0.1102,0.3208,29.626,-7.9878,39.6147,-0.6436,1.0011,0.8439,-0.1182,0.9493,0.7862,0.0281,1.3691,0.1793,-0.4012,-0.6399,-0.4542,-0.2977,-0.3722,0.456
8553,-0.1058,0.0233,9.7819,-0.0616,-0.2778,-0.5942,27.3227,-8.8938,40.1678,0.0288,-0.4079,-1.965,-0.378,1.8885,-0.5953,-0.8414,-0.0028,-1.5751,-1.094,-0.1852,-0.5507,0.3158,-1.5485,1.1986
8564,-0.0725,0.0314,9.8566,0.4439,-0.4546,0.025,31.1212,-10.9414,39.3395,1.6956,0.8801,-0.9448,0.2729,-2.5996,-1.2396,0.2283,1.9133,0.4637,1.4471,0.0316,0.9275,2.2539,-0.7224,-0.6684
8579,-0.0266,0.1019,9.8647,-0.5514,0.326,0.3448,31.2524,-12.3147,39.011,-0.1312,0.6187,0.2949,-0.9329,0.2979,0.6952,-0.2416,-0.3757,1.1986,-0.1087,-1.2146,-0.9198,0.3763,0.0722,0.4873
8590,-0.0659,0.0735,9.787,-0.6396,0.337,0.6627,30.0699,-10.9446,41.0232,-1.6765,0.0177,0.1021,-0.9623,0.0027,-2.3399,-1.2425,2.5097,0.0193,1.0566,-0.6878,1.1912,-0.8592,0.9746,-0.74
8601,-0.1087,0.2628,9.8134,0.3488,0.7742,-0.2225,29.4427,-8.0177,40.1768,0.2947,0.0018,0.1384,0.629,-0.6374,1.9153,0.2377,-0.0184,-1.406,-0.0621,1.5111,0.8377,-0.8206,-0.3583,-0.0346
8612,-0.2199,-0.0155,9.8272,1.3805,-0.5879,0.3793,27.6991,-11.3931,40.2833,1.3837,-0.9661,-1.6389,0.1814,-0.6796,-0.086,1.2806,0.6042,0.346,0.5379,0.8955,0.1502,0.7229,-0.1262,0.9385
8625,-0.0455,-0.1374,9.7981,-0.3214,0.0589,0.0344,28.6155,-9.2791,39.6912,1.7467,0.7952,-2.1218,0.1025,0.9534,1.7429,2.0639,0.0492,-0.3576,0.7977,2.4361,-0.8327,2.0695,1.7044,1.1822
8635,-0.184,0.0073,9.7508,-0.5423,-0.8415,0.4555,31.9358,-11.6028,39.9367,1.052,-2.6938,0.1918,-1.2547,-0.2429,-0.724,-0.1027,1.3105,0.418,-0.3354,0.2869,-0.6159,0.217,0.3575,-0.9977
8646,-0.0299,0.0048,9.8405,-0.3737,-0.1663,0.8576,29.3504,-9.6785,41.5643,1.2238,-1.7007,1.7508,-1.9552,1.1943,-1.9246,-0.719,0.2459,-0.3793,-0.913,-0.1887,-0.6718,0.1914,0.2557,-1.7586
8657,0.2617,-0.0093,9.8103,0.1502,0.4093,-0.543,29.6019,-10.2224,40.5206,0.5004,0.8471,0.2352,-0.177,-1.2296,-0.794,0.1962,0.7548,0.5808,0.5612,-0.7832,-0.8201,1.645,-0.642,-1.1389
8668,-0.0031,-0.0327,9.8617,-1.033,-0.4092,0.5078,31.1771,-10.9352,40.6668,0.0073,2.8164,0.2752,0.1892,-1.3432,-2.5168,1.1063,0.0264,-0.6704,0.9938,-0.2814,-1.2554,-1.6433,-1.6005,0.6554
8679,-0.1753,0.0148,9.7829,0.087,-0.0988,-0.5113,29.9975,-9.4189,40.3912,1.0983,-0.7899,0.0549,1.0368,0.3512,-1.2323,0.0005,-0.4474,0.0635,0.3337,0.6844,-0.0757,-0.9922,-2.005,0.3065
8692,0.1019,0.0461,9.7558,0.2823,-0.1403,0.0076,29.9088,-9.8664,40.6873,-1.3082,-1.932,-0.8607,0.1321,0.3795,1.4543,-0.2841,0.5042,-2.054,0.0523,0.061,0.4992,-1.2522,0.5995,-0.8591
8706,0.0778,0.0606,9.8653,0.2703,0.1805,-0.2424,29.0307,-10.6643,40.2795,-0.3305,0.9954,0.3206,0.2471,1.7464,0.297,-0.9832,1.2217,-0.552,0.5651,-0.9668,-0.0938,0.7313,-0.1043,-0.5215
8729,0.1209,0.0768,9.8116,0.0251,0.8004,-0.0034,30.9584,-10.6901,39.4312,0.5548,-0.1803,0.7705,-0.5777,-1.7842,-1.4518,-0.5378,0.8694,-0.1416,-0.1006,0.0048,0.158,-1.2037,0.3812,-1.2631
8741,-0.1904,0.0907,9.8419,-0.4683,-0.4844,-0.0754,31.8312,-10.6918,39.0468,-0.0066,1.106,-0.9709,-0.7576,1.239,-1.5365,0.7013,-0.1986,0.0791,-0.3673,-0.7548,-0.1274,0.4834,-1.8004,-0.101
8753,-0.085,-0.0364,9.7861,-0.1728,0.8775,0.4645,30.2289,-11.5045,41.3926,-0.2311,-2.0114,0.2121,1.2497,-0.319,0.1734,-1.5192,-0.378,-0.4681,-0.0923,-1.2337,1.6158,1.0489,-1.4484,-0.3542
8764,-0.0396,0.0757,9.7993,0.5382,0.8506,0.0403,29.8361,-10.4364,39.8505,0.6262,1.7141,-1.5745,-0.8174,-1.5098,-0.1651,-0.6655,0.2302,-1.6196,0.1664,-0.7759,-1.1056,-0.6926,-0.3727,0.6691
8774,-0.0049,-0.0099,9.7491,0.4513,0.7687,-0.6279,28.7701,-10.3444,41.5852,-0.5106,-0.009,0.3365,1.3744,-0.634,0.7371,-0.1383,0.1816,0.151,0.0325,-0.7044,-0.7072,-0.8155,-0.3203,-1.0287
8785,0.1381,0.1524,9.7989,-0.4217,-0.7883,0.5021,30.7647,-10.3728,41.4483,0.6219,1.1462,1.8092,-0.1526,-0.0673,-1.6379,0.6349,1.0035,1.7347,1.0704,0.8812,-0.1857,-0.3676,-0.3772,0.0198
8798,0.1554,0.0417,9.8363,0.4054,1.026,0.4074,30.7797,-9.4083,40.318,0.935,-0.6801,0.1027,-0.6657,0.5997,-1.5147,-0.5999,1.2634,-0.2232,0.5102,-1.6294,-0.3189,-0.9922,-0.1489,1.1283
8812,0.1056,-0.1445,9.8478,-1.4854,-0.4842,-0.6969,29.7974,-10.8663,41.0671,0.8189,-2.7081,-0.0002,1.1484,-1.5506,0.0772,-0.3268,-0.1683,-0.887,-0.5457,0.6728,1.4181,-0.1173,2.3476,0.3648
8823,-0.0478,0.1602,9.8323,-0.0911,0.2491,-0.7297,30.9312,-10.276,40.4672,1.3014,1.2891,1.7451,-0.1363,2.2228,-0.6811,2.0529,-0.1192,0.9502,-1.7258,-0.2299,-0.2124,-1.6298,-1.2467,0.1291
8839,0.1051,0.068,9.8134,-0.4261,-0.4633,0.5856,29.0291,-11.6095,38.5736,-0.2682,0.651,0.4071,0.6832,-0.2563,-0.6211,0.6181,-1.2303,1.2442,0.3202,-1.1072,-0.3826,-0.3894,0.2789,0.0716
8861,-0.0703,0.0537,9.7709,-0.1076,0.8149,0.3834,29.1403,-8.8214,40.022,1.9221,-0.7321,1.4685,0.8261,-0.3426,0.3053,-0.2585,0.2481,0.2523,0.2265,-0.6023,-0.0133,-0.0393,1.621,0.0599
8871,-0.1052,0.0435,9.8855,0.7091,-0.5305,-0.3175,30.8205,-8.6802,40.3055,1.5263,0.184,0.1703,0.2827,0.0309,-0.9961,1.4609,-1.2366,0.4374,-0.5179,-0.7546,0.6804,-1.7022,2.5191,1.3805
8884,0.0586,-0.0506,9.7953,-0.1601,-0.3523,0.1387,31.278,-7.9867,39.0673,-1.1428,0.1594,2.7984,-0.5663,-2.7675,-1.2083,0.0872,-0.4702,-1.7725,0.1214,0.3738,-0.2168,-0.8165,-0.13,-1.2781
8895,0.0559,-0.0266,9.7691,-0.8279,-0.3986,0.6319,29.6765,-10.2932,40.8646,2.1938,0.7507,-1.2303,0.5268,1.4536,0.2654,-0.9007,-0.4083,0.3275,-0.1548,0.4053,1.2743,-0.1882,-1.479,-0.0358
8905,0.1286,-0.0065,9.7949,-0.4153,0.5547,0.0775,30.0013,-10.0785,39.9387,-0.2137,-1.9054,0.0203,-0.9635,-1.5065,-1.1382,1.8553,-1.0163,-0.9657,0.2936,1.1641,1.1053,-0.2979,0.0385,-2.4107
8926,0.0571,-0.0024,9.7344,0.2285,-0.154,-0.3025,32.3559,-10.1259,39.5081,0.5513,1.4211,0.4052,-0.79,-0.9442,-0.0251,-0.3443,-1.1871,0.4962,0.1005,1.0472,-0.4196,0.0266,-0.3531,-0.2078
8937,0.1253,-0.1248,9.8612,-0.062,0.1999,-0.199,30.3975,-10.4048,39.0344,0.064,-0.654,-0.4378,-1.3873,-0.065,0.3663,0.3162,0.3932,0.5408,-2.379,-1.8953,0.0372,-1.5075,0.5976,1.8171
8948,0.0334,-0.0453,9.7579,-0.0018,-0.3824,-0.1097,30.7775,-8.5149,39.8228,-1.2704,-0.9162,1.8912,0.1898,1.3625,-0.0497,1.9318,0.8729,0.6359,-0.4297,1.9279,0.5958,0.4775,-0.2119,-0.8058
8960,-0.0732,0.0449,9.7803,-0.3798,-0.3529,0.4964,31.8445,-10.7529,39.6791,-1.4401,-0.7665,0.7924,-1.0761,1.0406,-1.1096,0.5206,0.0548,-0.8388,1.9671,0.2622,0.3567,0.9004,0.4144,0.0889
8979,-0.158,-0.1368,9.7884,-0.5025,0.539,-0.47,29.4828,-7.9632,38.0489,1.0125,0.7085,0.691,-0.5326,0.121,0.9342,-1.7115,-0.4586,-0.821,1.1864,0.9026,-1.4591,0.608,2.3658,0.8609
8990,-0.0268,0.0619,9.751,-0.6527,0.3157,-0.2973,30.389,-9.9343,40.4956,0.0563,1.4083,-0.1905,0.5772,0.5326,-0.558,0.6138,-0.0134,-1.7413,-0.7108,-1.0483,-1.7935,0.6948,0.2899,-2.2822
9003,0.1313,0.034,9.7554,-0.6566,-0.7643,-0.9343,29.5189,-10.5535,41.1897,0.7313,0.2869,-0.3781,0.5981,1.1491,1.7033,0.2977,0.9024,0.8826,-0.2469,0.3519,-1.2735,-0.3546,0.55,-0.7143
9014,0.076,-0.0826,9.9271,-0.6121,-0.7948,0.0707,31.54,-7.8192,38.875,2.0212,0.56,-1.5917,0.3722,-0.0813,-0.0307,-0.1331,0.8659,2.7344,0.5165,1.8888,-0.8868,-1.841,-0.4536,-0.6501
9024,-0.0846,-0.1581,9.8487,0.3574,0.101,-0.1523,30.4069,-8.8283,40.2801,0.3395,-1.1128,0.9377,-1.5153,-2.4355,1.5699,-1.6518,0.6385,-1.3715,-1.4831,1.2862,-0.9635,-0.5869,-1.4191,0.9867
9034,0.08,0.0396,9.7209,-0.1254,-1.3515,0.8747,30.6783,-9.8185,41.4048,-1.7254,-1.4381,-0.1315,-1.5985,-0.8917,-2.0456,-2.5353,0.443,1.6903,0.2358,-0.5211,-0.6,0.9822,-0.5335,1.0305
9048,-0.124,-0.23,9.6939,0.0954,0.9351,-1.1692,29.999,-9.7393,40.5514,0.2889,0.2722,-0.6553,-0.9287,0.5222,-0.1489,-0.2375,-1.677,0.266,0.1992,-0.1925,-0.6355,0.5529,-0.4097,0.9431
9081,-0.0373,0.0918,9.7591,0.2408,-0.0411,0.589,29.8378,-8.8669,39.6656,0.0735,-0.5344,1.0682,1.1632,0.1069,-0.3279,0.7216,-1.1401,-1.0485,0.4924,0.1927,-0.2003,-0.3369,-0.2769,-0.0667
9096,-0.0634,0.1368,9.7835,-0.3478,-0.1207,0.2567,28.1608,-9.8738,38.1889,-1.6241,1.3744,2.0282,1.2177,1.261,-0.2683,2.0748,3.2072,1.2509,0.3297,0.439,0.9374,-0.2136,-0.1336,1.0901
9110,0.1373,-0.115,9.9573,-0.6018,-0.238,0.1925,31.3792,-7.0716,40.1451,-0.1762,-0.0523,1.935,1.2423,0.8617,2.0364,-0.2381,-0.1997,-1.949,0.1196,-1.5208,1.1117,0.5927,-0.021,-1.8619
9129,-0.1092,-0.2174,9.8289,0.0307,0.1,0.1198,30.3842,-8.3321,39.0383,0.7932,0.5172,-0.3537,0.1022,-0.4046,0.7125,0.927,0.9731,1.9246,0.737,-0.5678,0.528,-0.5735,1.3033,-0.4985
9139,0.1436,-0.1709,9.8143,-0.7694,0.53,0.0755,30.5351,-9.9166,39.1197,0.8098,1.7522,0.5826,0.9737,-0.674,0.1626,-0.2468,-0.0547,0.8196,-0.3344,0.5967,0.5925,-0.7066,0.0823,0.3683
9155,0.0353,0.0958,9.7882,-0.6739,0.5415,0.8641,30.328,-10.5805,40.6694,-1.4541,0.1256,-0.731,-0.2134,1.3521,0.0454,0.8212,0.5766,-0.5376,-0.2684,0.7521,1.8555,0.6881,-0.1204,-0.3085
9169,0.0582,-0.0334,9.7929,0.5153,-0.1805,-0.2415,30.834,-9.8033,39.4823,0.4971,0.9841,-1.0656,-1.4234,1.0206,-0.7823,-0.7197,-0.692,-1.6386,-1.7729,0.3856,0.3256,0.0238,0.5503,-0.2325
9179,-0.1144,-0.0202,9.768,0.2193,-0.1398,-0.0222,29.3489,-9.3149,38.7516,-0.2158,0.5899,-0.8832,0.6465,-0.5348,-0.8216,0.1035,0.9415,-0.0389,1.0816,0.8204,0.952,0.2385,1.1323,-2.1074
9192,-0.0837,-0.0574,9.7577,0.0495,-0.6848,0.6346,29.2029,-10.0719,38.4538,0.6982,0.0864,-0.4397,-0.0457,-0.133,-1.8878,-2.2566,-0.0864,0.238,-0.1623,0.4699,-0.3756,0.2219,0.878,-2.0238
9208,0.0107,0.0057,9.6908,0.1518,1.0122,0.4147,29.9452,-8.7193,40.7744,-1.1186,-0.0028,-1.9285,-0.1979,1.8104,-0.4925,-0.7315,0.1662,0.3012,1.3934,-1.4035,0.5641,0.2416,-0.1975,-0.2469
9226,0.0597,0.1053,9.8782,-0.4585,0.1366,-0.1047,31.4082,-10.3583,39.4173,1.3779,-0.8137,-0.4916,1.4879,0.1395,0.2089,1.5766,0.0496,0.8341,0.8512,-1.4687,-1.9161,0.0623,-0.554,0.1468
9239,0.068,-0.0816,9.8059,-0.5355,-0.7296,1.1341,29.9454,-9.9362,42.414,-1.6686,0.7996,1.0745,-1.9438,-0.4087,-0.1574,-0.4504,-0.8765,0.3958,0.7845,-0.262,1.5689,-1.748,1.7229,-0.5278
9250,0.0786,0.1239,9.7504,1.0117,0.8097,-0.4878,31.6853,-10.8401,38.671,-0.0563,-0.0059,-0.25,0.2753,-2.0232,-0.3171,2.0359,-0.5808,-0.7634,-0.7917,0.3863,-0.6244,-0.1003,-2.1813,-0.5546
9260,-0.1533,-0.051,9.731,0.0118,-0.1491,0.1278,27.6567,-8.2379,39.8238,0.8617,0.3236,-0.9352,0.5526,2.1012,0.205,0.7818,-0.1207,-1.0185,1.491,-1.0409,-0.2941,1.6631,1.7508,-0.5895
9270,-0.1193,0.1285,9.8343,0.3296,0.1196,-0.7268,32.4018,-9.4769,41.2188,1.8544,0.3948,-0.7518,-0.9556,0.1224,0.8054,0.4648,0.4878,0.8881,0.3999,-0.1821,-0.2037,-0.4045,-0.8154,0.0836
9281,0.0611,-0.0306,9.847,-0.1706,0.294,-0.4702,29.7055,-9.2232,38.9153,-0.5358,-0.6902,-1.0736,-1.2359,0.6361,-1.3296,0.0378,0.7658,-1.353,-0.993,-1.5861,-2.0751,1.8145,-0.3483,-1.4468
9297,0.0212,-0.1508,9.8359,0.2542,0.7922,-0.5415,29.2236,-9.8359,39.7637,-1.0311,-1.2126,1.7252,-1.0835,-1.4274,-1.7731,-0.9583,0.6018,-1.0675,1.205,0.2981,0.0071,0.1894,-1.1409,-0.8437
9309,-0.1324,-0.0125,9.748,-0.3647,-0.0413,0.0305,29.3197,-7.5843,40.8213,-1.1288,-1.2903,-0.3101,-0.4147,0.9721,0.7047,-2.4134,0.1126,0.5508,0.5145,0.1352,1.4637,0.018,2.555,-1.5978
9320,0.1211,-0.0402,9.8129,0.847,-0.4566,0.2937,30.1642,-8.2158,38.7437,0.7852,1.991,0.2543,0.9416,-1.1086,-0.3513,-0.7646,-1.3062,1.0378,-1.5426,1.0381,0.0718,-0.8704,-1.0615,1.503
9339,0.1271,-0.0084,9.8637,0.638,0.031,-0.4862,30.9532,-9.2889,40.1499,-0.8711,-0.2571,0.7756,-0.8327,0.7598,0.8443,-0.8493,-1.4395,-0.6978,-0.5384,0.22,-0.5366,0.3821,1.3113,1.2827
9359,0.0112,-0.0262,9.8503,1.011,-0.2245,0.1021,30.7533,-9.836,39.129,-1.6087,0.1051,0.4408,0.6123,1.0509,-1.5933,-0.14,0.7611,1.0795,-1.014,-0.393,-0.9352,-0.1115,-1.1037,0.308
9370,0.1037,-0.2398,9.8063,-0.113,0.4495,0.0402,27.9153,-9.8689,40.8391,-1.2215,-1.2425,0.9419,-0.0607,0.4354,0.4837,1.0069,0.2137,1.4635,1.6199,0.0568,-0.2734,-1.2805,-0.3788,1.5144
9382,-0.0014,0.0598,9.6642,-0.6088,0.2924,0.0056,30.1476,-10.6998,40.2792,0.8049,0.106,-0.6588,1.733,0.7137,-0.5299,0.514,0.5794,-1.0767,1.7385,0.7502,1.0113,-0.0569,-0.336,-1.6795
9392,-0.0164,0.0786,9.7695,-0.1679,0.0729,-0.4407,30.8627,-9.4599,39.6736,0.5702,0.4914,0.9786,0.643,-1.1193,-0.7335,0.9232,1.3989,-0.4474,0.0846,0.3136,-0.9593,1.4273,-1.7779,-0.1919
9403,0.2579,-0.0791,9.8562,0.2344,-0.6431,0.7213,28.8971,-10.0054,40.5501,0.7795,-0.2994,-1.282,-0.2229,-1.6981,0.3178,0.7947,0.1209,-0.211,-0.9715,1.0918,1.7417,-0.1896,-0.1985,0.3394
9413,0.0196,0.1095,9.7861,0.305,0.39,0.1709,28.3498,-11.1374,40.1769,1.2389,1.0832,1.1738,-0.6908,0.1304,-0.449,-0.7145,0.3731,0.0025,-0.1383,1.11,1.2776,-0.5271,0.5081,0.3776
9427,0.0244,0.1551,9.7635,0.4551,0.5858,1.0529,29.8463,-9.7157,40.4062,-1.1943,0.7029,0.3396,-0.5407,-0.7904,-1.6707,0.4105,0.9096,0.6483,-0.1061,0.5622,-1.2676,1.6027,0.1176,-1.4195
9437,-0.0113,0.0912,9.7502,-0.3417,-0.0835,-0.8274,30.5014,-10.9652,40.3591,-0.7459,1.1542,0.0256,1.2016,0.3163,-0.5059,0.5238,-1.8222,0.9286,-0.2878,0.1536,0.3989,0.9518,-0.9228,0.6029
9448,-0.0396,0.0317,9.8306,0.6682,0.3093,-0.0172,28.5192,-9.2086,40.1265,1.362,0.8409,1.0509,0.9062,0.8906,-0.39,-0.7136,0.0945,0.1084,0.7051,-0.5146,-1.2112,-0.0751,0.1977,0.381
9461,0.1775,-0.0288,9.8801,-0.5541,-0.2461,0.327,29.6459,-10.4385,38.0371,0.1112,-2.119,0.2266,1.2748,0.2433,-0.6552,0.1003,-0.0867,-1.5191,0.2667,0.3496,-0.1705,-1.302,0.6237,-0.592
9471,0.1061,0.0307,9.7457,0.1605,-0.5395,0.8038,30.3207,-9.3756,39.6947,1.1484,0.2037,-1.8848,0.6026,0.3831,0.9245,0.1841,1.383,-0.2504,1.8526,0.4451,-0.0254,0.3518,-2.5892,-0.6012
9482,-0.1322,-0.1076,9.8187,0.324,-0.8763,-1.3519,29.8318,-9.7104,38.6769,-0.574,2.7383,-0.1425,1.4499,-0.4947,1.291,0.5065,0.4249,-2.3025,-0.2716,-0.7024,-2.2566,0.9129,-0.9487,0.1602
9493,0.0653,-0.0819,9.7823,0.4631,0.1967,-0.2048,28.8166,-9.913,40.3559,-0.138,0.8209,1.5773,-1.7845,-0.1988,0.7783,-0.5888,0.4856,1.4343,-0.998,-1.0589,0.8126,0.079,-0.6551,-2.0469
9508,-0.0366,0.1393,9.764,0.4003,-0.7225,0.7096,28.9352,-10.3172,39.0484,-0.1872,-0.1225,0.3762,-1.5655,-1.2861,1.7615,0.1522,-0.1653,-0.6456,0.4353,-0.2959,0.4032,0.2686,-0.8199,1.0297
9518,0.0042,0.0201,9.78,-0.9125,-0.3639,-0.7034,30.3274,-10.7541,38.7899,0.8409,0.8838,-0.6139,0.1738,1.2581,-1.5729,-0.7089,-0.3715,-0.678,0.8197,0.052,-0.6255,-0.3045,-0.561,0.0863
9528,-0.0605,-0.1889,9.7539,-0.1619,0.0339,-0.3137,31.1301,-8.7512,38.3754,0.9408,0.9387,-0.775,0.9666,1.2551,-0.4268,-0.3773,-1.3244,-0.3774,0.8108,-0.6064,1.1122,0.8216,-0.0396,-0.0841
9538,0.1151,0.0289,9.6741,0.5842,-0.3582,0.3455,29.7011,-9.9708,39.8323,-0.8583,-0.0357,0.5432,0.8927,-1.1398,1.4364,0.0131,0.6244,0.578,0.8444,-1.1534,0.4483,-1.6304,-0.5713,2.4541
9551,-0.0636,-0.0446,9.7537,0.0098,0.6469,-0.4172,30.8363,-8.6483,38.4018,0.5251,0.8113,-1.4751,-0.6057,1.8498,-0.3855,-1.0547,-1.4317,-0.9989,1.1992,-1.166,0.1034,0.0833,0.886,-0.4154
9564,0.1054,0.1088,9.851,-0.0545,1.0572,-0.1019,31.0275,-8.3647,41.4921,-1.3187,1.9562,0.1102,-2.422,0.0231,0.6581,-0.2719,0.8245,-0.8947,1.166,2.1546,0.2839,0.7332,-0.3791,-2.1438
