seq,time_us,ax,ay,az,gx,gy,gz,mx,my,mz,roll_gyro,pitch_gyro,yaw_gyro,roll_cf,pitch_cf,yaw_cf,roll_ekf,pitch_ekf,yaw_ekf,roll_madgwick,pitch_madgwick,yaw_madgwick,roll_mahony,pitch_mahony,yaw_mahony,drop_flag
601,8844000,0.1094,-0.0984,9.787,0.4549,-1.3081,0.3178,30.4116,-10.6041,39.4443,0.2226,0.5708,0.393,-0.2432,0.3805,-2.2429,-0.9882,-1.1781,-1.6298,-0.9052,0.4247,0.2946,-0.8083,-1.9864,-0.028,0
602,8856000,-0.0899,0.0303,9.8357,0.7783,-1.2369,-0.6186,30.5854,-10.8271,37.7871,-0.7353,-1.2959,1.3806,0.9219,-1.3909,0.0144,-0.9471,-0.2217,-0.2323,0.7191,0.9064,0.7812,0.4517,0.4857,2.1206,0
603,8867000,0.0891,-0.0318,9.7735,0.146,0.3033,0.0601,32.1805,-9.7162,41.175,-0.2146,-3.0345,2.4502,-0.7264,-0.3272,-0.5101,0.972,-0.6078,0.1949,0.665,-1.3715,1.0484,0.4822,1.2478,0.3104,0
604,8878000,0.0253,0.046,9.8895,-0.208,0.5879,-0.3491,29.6179,-9.573,39.2056,1.4047,0.1705,0.6629,-0.7037,0.7316,0.7823,0.4816,-1.3421,-0.5824,0.5864,-0.1611,0.1863,1.2199,0.0191,0.9407,0
605,8894000,-0.0814,0.0214,9.7286,0.1472,0.8349,0.7844,29.5936,-8.5776,39.902,0.399,0.8413,-0.2249,-0.9671,2.067,1.3226,1.389,-1.1446,1.1957,0.1407,0.8885,-0.398,1.1583,-0.1432,-1.0033,0
606,8924000,0.1128,0.0253,9.8377,-0.1,0.1596,0.5166,31.8792,-10.6281,38.7095,0.6,0.6026,1.0395,-0.9264,-0.468,-1.0515,-1.1839,0.6653,1.3026,1.0252,0.1641,-2.0309,0.8809,-0.5419,-1.4272,0
607,8936000,0.2142,-0.0305,9.7777,-1.057,0.0645,-0.3515,29.4496,-10.6749,39.7907,0.2649,-1.4849,-0.0996,-0.7692,1.7505,0.237,-0.0237,0.7941,1.7497,0.0755,-1.3584,-0.0597,-1.0623,-0.7896,-0.1976,0
608,8947000,-0.1519,-0.031,9.7923,-0.4147,-0.8151,-0.4206,29.8034,-11.5298,40.005,-1.4398,1.0154,0.2812,1.4984,-0.7901,1.0255,-0.3503,0.478,1.0558,0.9063,0.8157,-1.2257,0.288,2.0824,-0.7158,0
609,8962000,-0.0822,0.0563,9.8009,-0.2887,0.5496,0.2728,28.9376,-10.2939,38.8961,1.7538,1.2064,-0.264,-0.4495,-0.0121,0.9194,-0.1416,0.7094,0.1266,-0.3468,1.5932,-1.5565,-0.2934,0.3719,-0.2185,0
610,8973000,-0.0791,0.1094,9.8764,0.0921,-0.19,-0.1015,30.3454,-8.8287,38.6413,0.8166,-1.2358,-0.2788,-0.0686,-1.4422,-1.9911,-1.0707,-0.1457,-0.1653,-0.46,-0.0022,-0.2128,-1.3379,0.2814,-1.0185,0
611,8984000,0.1891,-0.0434,9.7601,0.3476,-0.4606,-0.741,29.339,-11.6665,40.0957,-1.5404,1.5913,0.6967,-0.1329,-1.0207,0.8887,1.6923,0.0635,-0.0897,-0.0628,0.8572,0.2661,0.6254,-0.7204,-0.0318,0
612,9011000,0.0069,-0.0902,9.7733,-0.5741,0.1402,-0.0117,29.3506,-9.8159,39.1179,-1.3388,-1.6762,-0.1936,-0.7564,1.2642,0.5129,-2.7801,1.3886,2.1676,0.5545,-1.3287,1.1378,-0.2424,0.8256,0.4213,0
613,9026000,-0.0767,0.0898,9.8576,-0.1299,-0.3401,-0.0028,31.1297,-10.0344,39.3632,-0.6086,-0.9366,-0.3593,0.0945,0.8116,-0.0451,-0.5189,-0.8736,0.3322,-0.7572,-1.8777,-1.477,0.1481,0.6007,-0.2395,0
614,9038000,-0.0715,0.0307,9.8182,0.2316,-0.9786,0.5593,29.6558,-10.9386,39.095,0.3057,-1.0602,-0.0787,-0.33,-0.7393,-0.591,-0.8717,0.1833,-1.1353,3.1782,1.2355,-1.5258,-0.7631,1.4129,-0.7496,0
615,9052000,-0.0326,-0.0763,9.8581,-0.2907,0.1176,-0.6337,29.4527,-8.7228,38.8191,0.1229,-2.2786,0.0224,2.4065,1.0726,-0.1862,0.0698,0.7605,-1.607,-0.0841,1.0055,-1.6089,-0.8272,-0.6918,0.2791,0
616,9068000,-0.0261,-0.0431,9.8589,-0.4645,0.9677,-1.0323,30.3006,-10.3411,39.3821,-0.2896,-0.2564,0.0439,1.2639,0.2648,0.5188,0.8925,-0.2137,1.0856,0.9977,1.6556,-0.3091,0.3055,0.1501,-0.0925,0
617,9080000,-0.1791,-0.0989,9.7049,-0.2312,-0.1265,0.107,30.3507,-8.9063,39.9645,0.7374,1.7271,0.1029,0.9363,-1.4562,-0.2565,-2.1306,0.1896,-0.3311,0.2805,0.2907,-1.5099,1.353,0.3023,0.0541,0
618,9090000,0.0216,-0.0394,9.8512,-0.792,0.4822,-0.513,30.2927,-10.1692,40.3788,-0.0478,-1.2073,-0.0644,1.555,-1.2224,0.4428,0.863,-0.8028,-1.5,0.6716,-0.6538,0.3142,-0.753,1.2596,0.7017,0
619,9101000,0.1115,0.0065,9.8368,0.4613,0.9128,-0.0698,30.0195,-9.6162,39.956,1.0193,0.5568,0.598,-0.7194,0.0668,0.2372,-1.3704,-1.6179,-0.8217,0.7175,-1.3301,1.2931,-0.4339,0.3369,-0.0682,0
620,9112000,0.0509,0.1464,9.883,0.7149,-0.8761,-0.3005,29.7912,-9.9213,39.0124,-1.1386,2.0754,-0.2739,-1.2344,-0.7191,0.3079,0.7505,-0.842,-1.2198,0.0526,0.3872,-1.0401,1.0326,-0.6366,-0.2639,0
621,9123000,-0.1539,0.0785,9.7842,-0.6355,-0.2097,-0.2217,31.0695,-10.5219,39.0733,1.1562,-0.8978,-0.901,-0.8032,-0.8512,0.927,0.6744,0.1311,-0.88,0.6447,-0.9021,-0.7946,-0.7015,-1.0878,-0.5261,0
622,9153000,0.0607,0.0729,9.7924,-0.1375,-0.4231,0.246,29.7922,-9.8667,38.3986,-1.2852,-0.7665,-0.7359,-1.6273,-0.3853,-0.4208,-0.5343,0.3327,-0.2792,-0.7697,1.4368,0.0229,-0.4715,1.2885,0.5068,0
623,9165000,0.0202,0.145,9.7186,0.3544,0.3391,0.8939,31.4959,-10.15,42.1882,-0.7416,-0.4563,-0.466,1.2535,-0.6745,2.3813,0.3648,1.2411,-1.3719,-0.2739,-1.0376,1.4304,0.9462,0.6097,0.4037,0
624,9176000,-0.0446,0.0459,9.8399,-0.2995,0.4673,-0.4022,32.5256,-10.0663,38.8524,-1.3739,0.2445,-0.5684,-0.1429,-0.1924,0.9573,-0.1325,-0.8458,2.1198,0.0627,-0.4478,2.2296,1.1851,0.5152,0.0466,0
625,9187000,0.0231,0.0649,9.7729,0.3022,1.3989,0.3849,31.1623,-10.9444,41.7562,2.1679,-0.1768,1.5739,0.4775,0.4081,-0.0312,-0.3065,0.6822,1.4366,-0.9868,-0.7053,0.3909,0.2283,-0.8039,-0.2798,0
626,9202000,-0.0626,-0.0713,9.7633,-0.3636,0.732,-0.4164,30.6621,-9.4609,39.574,-1.3121,-0.4441,-0.4292,1.9717,-0.292,-1.0319,0.0403,0.3997,2.672,-1.1241,0.7875,-1.2633,0.1737,1.2276,-0.0609,0
627,9215000,-0.0746,0.133,9.7777,-0.2436,-0.0186,-0.0285,30.9136,-8.6522,39.3325,-1.6801,0.588,-1.3483,-1.1723,-0.4882,1.2378,0.1977,0.826,0.2587,-0.0074,-0.1209,1.3423,-0.7587,-0.0264,-0.06,0
628,9232000,0.1015,0.065,9.7791,0.6068,-0.1369,-0.715,29.7408,-12.155,39.7488,-0.0989,-1.5699,1.4968,-0.5573,0.6698,0.1147,0.5121,-1.6567,1.1033,0.1527,1.5782,-1.7652,-1.4943,-2.3722,0.1982,0
629,9242000,0.0726,-0.0091,9.7214,-0.0277,0.0247,-0.5004,30.2907,-10.8232,38.7535,-1.688,-0.1817,1.3825,-0.8596,0.673,-2.0698,1.0695,1.3986,1.8302,0.0542,-1.5366,-0.5923,0.4195,-0.2906,0.5548,0
630,9258000,-0.1404,-0.0186,9.7019,0.3495,-0.3107,-0.038,29.3809,-10.0655,39.4041,-0.1603,-0.6768,1.9695,0.4434,0.3458,0.3856,-0.1103,-0.1706,0.9807,1.4849,0.0086,1.3867,-0.6166,0.1201,-0.0697,0
631,9270000,0.1462,0.0773,9.8344,0.2944,-0.0667,-0.8179,29.4939,-10.3877,39.9686,-0.1667,2.7653,-0.4991,0.5126,-0.3834,0.8619,1.8929,-0.6256,0.2516,0.0212,1.074,-0.7868,-0.4788,1.758,0.3342,0
632,9285000,-0.0437,0.0031,9.8704,0.3866,1.0208,0.2733,30.3044,-9.936,39.0307,0.0113,-1.6477,-0.8445,-1.4178,0.2389,2.0977,1.0921,1.235,0.4495,-0.0415,1.4354,1.016,1.7899,-1.0598,-0.1656,0
633,9296000,0.2153,0.0222,9.7695,0.3352,-0.2546,-0.5577,31.256,-10.5237,40.8804,-1.1647,0.4245,0.1665,-0.1107,-0.9439,1.6478,1.4398,-1.749,-0.6285,-0.4348,-0.3486,0.9227,-0.2572,-1.2581,-0.2849,0
634,9306000,-0.0998,0.1454,9.7925,-0.7221,0.4934,-0.0125,29.6348,-9.5432,40.7995,-0.6011,1.1118,0.5717,0.4703,-0.3204,0.4068,-0.6179,-0.1501,0.2598,0.9286,-0.0033,-0.3696,-0.2979,1.7656,0.959,0
635,9320000,0.0376,0.1459,9.8204,-0.6433,0.6792,-0.1616,28.7335,-9.9983,40.0105,0.1891,0.7369,-1.0582,-1.0188,1.2554,1.6587,0.2432,-0.7751,1.682,0.5288,0.5541,2.2402,-1.4487,0.0685,-0.0297,0
636,9330000,-0.0706,0.0542,9.8174,-0.671,0.1277,-0.2532,29.9892,-7.6966,42.0087,2.1599,1.1917,0.2373,-0.7603,0.2281,-1.0845,-0.1685,-1.1601,0.553,-0.0337,-0.5773,-0.3333,-0.0449,-0.6898,1.7184,0
637,9341000,0.0534,-0.0547,9.7901,0.4236,-0.1015,0.2893,28.4832,-9.0477,38.6598,0.9149,-0.9229,-0.0998,1.089,1.7325,-0.4121,1.1022,0.5928,0.4449,0.2695,-1.5069,-1.1616,-0.7323,-0.879,-0.2523,0
638,9352000,-0.0141,0.0453,9.7358,-0.6217,0.081,0.361,30.0977,-9.2774,41.9572,-0.446,-0.7409,0.9649,-0.2826,-1.6089,-0.296,-0.8568,-0.284,-0.894,0.8699,-0.4361,-1.1691,-1.5945,0.6384,-0.2608,0
639,9367000,-0.13,-0.1228,9.8386,0.0476,-0.6305,-0.6654,30.2706,-10.7389,39.6332,1.0949,0.8159,0.71,1.6982,0.0244,0.4931,0.176,1.0903,-1.0276,0.9957,-0.2677,0.7529,-1.0488,-1.6787,1.6154,0
640,9377000,-0.0136,-0.1282,9.817,0.0484,-1.0268,0.1488,29.1324,-7.0423,40.5786,0.6347,2.0917,0.3263,-0.7847,-0.8432,0.4307,-0.0584,0.6284,-0.8486,-1.0805,0.4779,-0.6556,0.3404,0.4023,-0.2756,0
641,9388000,0.0807,-0.0737,9.8808,-0.1576,0.0829,0.2779,29.7968,-9.6785,40.338,-0.8136,-1.2773,0.4409,2.3649,1.7906,0.4159,0.2805,0.311,-0.3225,-2.5349,-1.2757,1.0461,1.0949,-0.1555,2.8697,0
642,9422000,0.0958,0.0211,9.6938,-0.8575,0.8218,1.2797,29.123,-11.1092,39.4676,-0.7877,1.0048,-1.2204,0.005,0.3692,-0.1421,0.6064,-0.8008,-0.9793,-0.3957,0.8702,-0.1239,1.3017,0.9577,1.4018,0
643,9435000,-0.0095,-0.0266,9.8004,-0.1082,-0.1006,-0.9747,29.8845,-10.028,38.809,-0.4481,0.0317,0.5275,2.2091,0.7053,-0.8017,-0.138,0.1609,0.432,1.3824,1.7769,-1.7271,1.6142,0.2709,0.3456,0
644,9447000,-0.2243,-0.0508,9.826,0.022,-0.1046,-0.4954,28.9985,-8.9618,39.4449,1.4219,0.0408,0.0276,-0.4654,-2.4809,1.0947,-0.8738,0.1957,1.2181,2.0384,0.3667,2.7279,0.4499,0.2267,0.8068,0
645,9457000,-0.0094,0.1059,9.7683,0.0633,-0.1055,-0.1641,31.1033,-10.1083,41.6217,0.1473,0.1511,0.0543,0.0571,-0.6624,-0.647,-0.0802,-1.3223,-0.7501,2.0194,1.4998,0.169,0.2282,-0.5301,-0.8424,0
646,9470000,-0.0044,-0.0577,9.8685,-0.5379,0.6702,0.0575,29.4134,-11.6932,39.8761,-1.699,-2.2872,-0.7558,-0.1575,1.2608,-0.4336,0.5576,1.4124,1.0824,0.8613,0.5038,0.5872,0.7738,1.1847,-0.9258,0
647,9482000,0.2491,-0.1197,9.7692,-0.7948,0.3034,0.365,31.271,-11.9355,40.0679,1.0959,0.008,-1.0265,0.5287,-1.0558,-0.0846,0.5866,1.6485,-1.1789,-1.4318,-0.1423,-0.0736,-0.2651,0.4779,0.2722,0
648,9492000,0.0677,0.1253,9.8614,-0.1466,0.5848,0.2846,29.7467,-10.1792,40.9063,-1.6783,-0.7932,0.7463,0.3738,-1.4852,0.4659,0.4773,0.5377,-0.2453,0.4389,-1.6217,1.096,0.838,-0.3487,1.3484,0
649,9506000,0.0769,0.0125,9.7497,-0.5423,-0.6833,0.5519,29.8988,-11.2451,38.9414,0.0334,-1.507,-1.1603,-1.8036,2.0169,0.4633,1.3482,1.4647,-1.2941,0.2129,0.579,0.0347,-1.5154,-0.5138,-0.9149,0
650,9517000,-0.0076,0.008,9.7063,0.4902,0.0889,0.9977,30.3892,-9.2168,40.7614,1.2452,-0.9697,-0.9078,0.6355,0.7924,-0.9862,-0.648,-0.0424,1.5757,0.8851,-0.6539,-1.7368,0.8829,-0.4644,-0.7787,0
651,9528000,0.1431,-0.1134,9.8644,-0.2852,-0.7616,-0.3913,30.4157,-10.0041,40.9698,-0.805,-1.2075,1.9727,1.6183,0.957,0.8661,1.5725,-0.0457,-1.6878,-0.1617,0.6327,0.1806,-0.3577,-0.6316,-1.603,0
652,9539000,0.0796,0.046,9.7768,-0.3769,-0.123,0.6958,30.1455,-11.2575,39.9497,-0.4849,0.544,-0.4385,-0.5075,0.0843,-0.8589,-0.2192,0.7299,-1.0676,-1.1727,-0.864,0.6076,0.6354,-0.6545,-0.0154,0
653,9554000,-0.0273,0.0358,9.8503,-0.4953,-0.0521,-0.72,28.9824,-10.6175,39.5609,-0.2276,-0.4333,-0.3261,0.1108,0.9018,-1.6864,0.7972,0.4281,0.866,-0.1228,-2.084,2.7238,-0.105,-1.176,-0.7313,0
654,9564000,0.0195,0.0372,9.8134,-0.6667,-0.0318,0.2832,30.3334,-11.4632,39.8017,0.1273,-0.8693,0.6349,0.0407,0.0653,-0.9205,-1.7767,-0.1822,-0.1072,-0.5129,-0.8126,-0.7798,0.5268,-1.7971,0.2722,0
655,9575000,-0.0689,0.0019,9.788,0.6581,-0.1229,0.7446,30.0044,-10.2646,38.3944,0.7393,0.2813,-1.1433,-1.6947,-1.4275,1.3014,0.4244,0.4279,0.9323,-1.2029,-1.4447,1.422,0.8106,0.4477,0.4909,0
656,9589000,0.1078,-0.1147,9.7116,0.446,0.4933,-0.8864,29.6763,-11.2591,40.1935,0.276,-0.438,0.3209,1.2272,-1.2242,-0.4644,-0.9161,0.5526,-0.8106,0.5844,0.3848,0.4471,1.0548,0.6048,1.226,0
657,9602000,-0.0443,-0.0529,9.8294,0.0998,1.2884,0.382,28.8504,-8.3106,37.7005,1.6982,0.2108,-0.8741,-1.2983,1.0213,0.6988,0.2011,-0.2251,-0.7047,-0.2799,-0.7544,1.1542,-1.0156,0.8835,1.3637,0
658,9613000,0.1395,0.1812,9.756,-0.636,-0.7056,0.4626,28.7857,-9.8216,39.9215,1.7101,-0.7001,0.7588,0.1227,0.4059,0.3232,1.4385,-1.7302,-0.6928,0.2031,0.7358,0.4986,-0.448,1.6069,-0.6259,0
659,9624000,-0.0327,0.052,9.7732,-0.4212,-0.674,0.2821,30.7222,-9.4948,40.2164,1.4593,-0.3748,1.4952,-0.8845,-0.3557,-0.7151,0.4798,0.2438,-1.4775,-0.9123,-0.1621,1.0423,-0.7879,-0.9106,-1.2294,0
660,9660000,0.0604,0.1235,9.8677,-0.1812,0.1161,-0.559,30.5354,-10.0404,38.4331,0.0882,0.8752,-0.6685,0.5499,-0.2581,-1.6067,0.8283,0.0713,-0.7434,-0.3849,1.3693,0.7308,-0.1862,1.1363,-0.243,0
661,9671000,0.0137,0.02,9.7949,0.3442,-0.2062,0.5704,29.9021,-9.9,41.7226,-0.1646,-0.4833,-1.5927,-0.1679,1.6469,0.9241,-0.8221,-0.4058,1.1355,0.3872,-1.0074,0.3298,0.625,-0.0207,-1.0287,0
662,9682000,0.133,0.109,9.8568,-0.986,0.2416,-0.7743,30.212,-8.7943,39.3283,-0.8385,1.1039,1.3071,-1.2731,0.008,1.0989,1.0685,-1.0956,-0.0089,-2.1933,0.7384,0.3364,-0.0522,-0.6847,0.7466,0
663,9692000,-0.023,0.0925,9.8222,-0.4227,0.7541,-0.2292,28.3674,-9.5439,39.1413,0.5374,1.0135,-0.1316,1.7843,-1.4863,0.0042,0.6965,-0.7103,0.3233,0.8098,-1.4834,-0.1967,0.1838,-0.6169,-0.4347,0
664,9703000,0.1506,0.0292,9.753,-0.2711,-0.5257,-0.4432,29.4739,-10.3424,39.572,1.208,-1.0143,-0.2153,-1.6813,-0.1227,0.1783,0.9062,1.9661,0.9203,0.3615,1.2471,-0.4213,-1.4744,-0.0979,0.3482,0
665,9714000,0.1795,-0.0595,9.7998,0.1196,0.2584,0.3335,29.1238,-10.1906,40.4826,-0.3787,0.6011,0.7606,1.5099,0.412,0.6719,0.2586,0.909,0.2303,0.2453,-1.124,-0.3677,-1.4427,0.4708,-0.9549,0
666,9727000,0.1014,-0.0591,9.8995,-0.459,-0.4801,0.9764,31.4525,-9.847,40.2608,-1.9167,-1.0658,0.0771,-2.1126,0.1763,0.0916,1.2377,-0.3223,0.4449,-2.2332,0.4864,0.3449,-2.0633,-1.0409,2.2188,0
667,9741000,0.0059,0.1082,9.7352,0.6879,-0.5778,0.1908,29.6526,-9.3362,39.6397,-0.6056,-1.8473,-0.6996,-0.3157,-0.7038,-1.3341,-1.0144,-0.0865,0.8627,-0.7291,-0.1064,1.0785,-0.8033,-1.3577,1.3615,0
668,9753000,0.0609,0.1131,9.7492,0.0905,-0.2018,0.4135,30.3255,-10.0983,38.3739,0.6649,0.603,1.0518,-1.8844,-2.4654,0.9775,0.8997,-0.2113,0.8011,0.684,-0.3879,-0.4663,0.9786,0.2185,1.1031,0
669,9765000,-0.2209,-0.1506,9.7589,-0.8303,0.2462,0.216,30.5302,-10.3295,39.7863,0.0195,-0.4087,-0.1547,1.8189,0.6363,0.6871,0.5552,2.2443,1.2709,-1.0345,0.0512,0.6068,-1.1289,2.8609,2.6225,0
670,9778000,-0.0884,0.0426,9.8343,0.1549,0.8759,-0.0009,30.5001,-11.4535,39.6574,-0.8549,-0.8431,-0.5322,0.8628,0.6378,-1.0449,-0.6158,0.4033,0.4778,1.6016,-0.3228,-1.1164,0.4214,1.1217,0.4755,0
671,9792000,-0.0262,0.0055,9.8162,-0.0338,0.9431,-0.1107,30.5451,-9.7729,40.304,-1.3522,0.1845,-0.4377,-0.853,-2.3468,0.0184,-0.7392,-0.13,-1.0116,1.8985,0.4129,-0.3003,-0.975,-0.0195,-0.3383,0
672,9803000,0.0648,0.0273,9.865,-0.5808,-0.2494,-0.2823,29.4776,-9.9373,40.3913,-0.0228,-0.4643,-0.0559,-0.3008,0.8655,0.857,0.2107,1.6036,1.2229,-0.5815,0.4285,0.1692,2.0636,0.095,-0.1605,0
673,9813000,0.0266,-0.0838,9.7941,0.1461,-0.063,0.1696,28.8111,-9.5375,39.2135,0.9444,-0.1507,-0.5468,1.2044,1.4916,-0.0302,0.6985,-1.442,0.9687,-1.1684,-0.5102,0.028,-0.7884,0.6897,-0.4267,0
674,9824000,0.0433,-0.0405,9.785,0.1633,0.0276,-0.0034,31.3071,-10.2312,41.9686,0.3832,-0.0764,-1.9973,0.0415,-0.6575,-1.0677,1.9965,-0.6118,-0.5375,-0.7162,-0.3089,-0.721,0.279,0.398,-0.9522,0
675,9838000,-0.1858,-0.0644,9.76,-0.5605,-1.7239,-0.8363,32.6352,-9.4667,39.5533,0.8238,-1.3423,1.1386,0.0543,-0.1991,-0.6267,-2.2591,-0.2,0.9699,-0.3101,-1.7631,-1.2288,-1.4653,0.1886,-0.015,0
676,9850000,-0.0385,0.048,9.7698,0.4034,-0.8039,0.2154,31.2956,-9.2553,39.1718,2.8131,0.5016,-1.1661,1.4017,-0.7141,0.229,0.3989,-0.4151,-0.1288,-0.1167,1.0215,0.7786,-0.2815,0.5484,-0.6249,0
677,9861000,-0.0033,0.0522,9.762,0.051,0.5845,-0.4373,30.9589,-11.6321,38.6465,-0.6669,1.0599,-0.6039,1.4494,0.3781,0.1037,0.02,-1.3266,1.305,-0.6221,1.3361,0.2902,0.4562,-0.9363,-1.9844,0
678,9871000,0.1539,0.0743,9.8189,-0.6203,-0.2546,0.0369,28.7415,-9.5409,38.7587,-1.2814,-1.7243,0.0958,-0.0618,0.6197,-0.3264,-1.3716,-0.58,0.173,-0.1718,-0.1548,-1.4927,-0.5765,-0.3586,-0.7831,0
679,9882000,-0.0849,-0.0194,9.8237,0.1261,0.5746,-0.6026,29.9613,-9.8591,40.075,-1.128,0.8712,-1.565,-0.1885,-0.8799,1.1645,0.2549,-0.2329,-0.9671,0.7923,-0.3317,-0.4726,1.1135,0.08,-0.8893,0
680,9893000,-0.1108,-0.1045,9.7954,0.5914,-0.2952,-0.5002,30.6327,-11.4932,40.1921,-0.5597,-0.6855,0.1232,-0.841,-0.1614,0.7032,-1.3586,-1.1432,-1.0909,-0.344,0.7498,0.4927,-0.9093,1.0506,-0.1534,0
681,9904000,0.0915,0.1529,9.7897,0.6032,0.1708,0.8808,31.0932,-8.981,39.3368,3.3173,0.6597,0.0982,-0.9969,-0.7504,0.9071,1.5715,-0.5874,-0.8406,-1.6599,-0.9238,0.257,0.1452,-0.7934,-0.8007,0
682,9934000,0.0348,-0.137,9.777,0.3903,-0.3873,0.2409,29.9505,-12.1083,39.4911,0.3022,0.1623,-0.2432,-0.0214,0.0089,0.2443,0.9186,0.3579,0.5128,-0.4902,0.5358,0.1589,0.9306,0.7084,1.1182,0
683,9945000,0.0162,-0.0252,9.7777,-0.297,-0.7639,0.0531,28.9263,-9.3824,40.9649,-0.3542,0.7736,0.3693,0.1421,-1.5216,-1.1943,-2.1814,0.7376,1.625,-0.461,2.8641,1.0443,-1.0093,-0.9007,-1.1189,0
684,9957000,-0.0441,-0.0263,9.7927,0.5488,0.5826,-0.369,31.1069,-8.9212,38.019,-0.233,-0.0824,-0.4674,1.3104,0.5255,1.2569,0.4613,0.1214,0.6397,0.8305,1.1524,-0.7548,-0.5039,0.5239,-0.9349,0
685,9968000,0.1283,0.0027,9.7875,-0.6279,-0.3528,-0.0733,29.627,-8.3095,39.7086,-0.8191,-0.2998,1.3882,-0.3282,-0.4424,0.1202,-0.4309,0.4594,-0.2372,-1.1497,-0.2421,-1.4458,0.1818,-1.4381,0.5415,0
686,9978000,-0.0372,-0.1462,9.8536,0.0789,0.6214,-0.0774,29.9261,-9.1038,40.5296,-0.1336,-0.8777,0.112,0.4765,0.9511,-0.4386,-0.4152,-1.9996,0.799,0.2936,1.6836,0.1122,0.5348,-0.9219,1.3861,0
687,9993000,-0.0405,0.0265,9.7764,-0.37,-0.0612,-0.038,30.7347,-7.5437,39.7487,-0.047,2.8865,-0.6608,0.0494,0.2004,0.4342,-0.4293,-2.08,-0.6711,0.893,0.7485,-0.2303,0.4385,-1.0752,-0.4027,0
688,10005000,-0.1212,-0.0646,9.7945,0.0146,0.1438,-0.6984,28.8614,-10.3096,39.8218,-0.3219,0.1557,-0.1935,0.1459,0.7456,-0.2613,-0.0821,-0.1323,0.3452,-0.9386,-0.6474,0.6467,-0.702,0.9282,-1.2784,0
689,10017000,0.0747,-0.0617,9.7832,-0.2133,0.5777,-0.0848,28.8507,-11.02,39.1192,1.0113,0.0026,-1.1065,-1.3465,1.406,-1.2653,-0.6579,0.2245,1.8985,-0.1065,0.0989,-0.4697,1.0663,1.2887,-0.9388,0
690,10033000,0.1113,0.1799,9.778,-0.004,0.6868,0.4273,27.5643,-9.9488,41.9162,-0.2118,-0.5632,1.1349,0.7059,-0.6795,0.5603,-0.8804,-0.523,-0.8801,1.0502,0.1525,2.2426,0.1385,-2.3654,1.6641,0
691,10043000,0.0341,-0.0808,9.7454,-0.3048,0.0343,0.1188,30.8188,-8.6871,39.422,0.2697,1.7757,-0.4526,0.5499,-0.1377,-1.5726,-0.2344,-0.0457,-0.0381,-0.5827,0.313,1.2848,0.0355,0.3624,0.6738,0
692,10054000,0.0417,-0.0515,9.8394,0.0661,-0.8087,0.2085,30.208,-10.1388,39.496,-0.2453,0.9871,0.5071,-0.0824,-0.0653,-0.2402,0.4289,-1.3961,-0.3414,1.1924,0.4979,1.2125,-1.1951,1.158,0.4947,0
693,10069000,-0.0905,0.0119,9.7948,-0.212,-0.5125,-0.1453,30.856,-11.4182,38.5518,-0.3893,-1.5124,-0.3195,1.1138,1.0311,0.1287,-0.9583,-0.6587,-0.3143,0.0396,-0.8006,-0.4584,0.4384,-0.9082,-1.8045,0
694,10080000,0.152,0.2302,9.8121,0.2396,0.5327,-0.5535,30.2271,-8.0164,40.7476,-0.5577,1.107,1.0658,0.0628,-1.0451,-0.9686,-0.4449,-0.1031,-0.6327,-2.1504,0.0742,-1.5094,0.4226,-0.53,0.4155,0
695,10090000,0.0967,-0.0253,9.8095,-0.1212,-0.1609,-0.0038,29.2978,-9.7716,39.3199,-1.1774,-0.5999,-0.9474,0.4774,-0.7277,0.3044,0.2902,-0.3734,0.3733,-0.0325,1.404,0.0778,-0.1082,1.4392,-1.0502,0
696,10104000,0.046,-0.1387,9.8068,-0.4884,0.2771,0.2271,30.3064,-9.2633,39.679,1.1528,0.4137,-0.2936,1.1946,-0.1026,0.7161,-0.3798,0.7831,-0.7608,-0.1837,0.4716,-1.6235,2.3876,1.2054,-0.5023,0
697,10114000,-0.0521,0.1916,9.8246,-0.8364,0.553,-0.0406,31.5247,-10.26,39.3775,-1.5403,1.0785,0.952,0.0048,-1.5385,1.7394,1.9183,-0.4479,0.9558,-1.7745,0.0117,-1.506,-0.1948,0.4862,-0.0288,0
698,10142000,-0.007,0.0046,9.8506,-0.1526,0.3758,-0.3327,29.4234,-10.6318,37.5926,0.4817,-0.1242,0.816,-0.504,-1.8348,0.1036,-0.0617,-0.0059,2.3172,0.5202,0.4378,1.9871,-0.1052,-0.1602,-0.2549,0
699,10154000,-0.1151,0.0737,9.8401,-0.4297,-0.0676,0.3657,31.382,-10.333,40.7074,0.1751,1.3892,0.7991,-0.3647,-0.2304,-0.5573,0.762,-1.4467,1.904,2.0451,0.8061,1.7627,-1.8862,-0.1647,-0.3161,0
700,10170000,-0.1551,0.0505,9.7743,-0.2836,-0.1337,0.2642,31.3241,-11.9454,39.6855,0.1165,0.2559,1.2126,1.4432,0.902,1.4958,-0.6023,-1.0333,-0.3452,1.6513,-0.5548,0.3386,-0.7471,0.5356,-1.2175,0
701,10182000,0.0384,-0.0404,9.8257,-0.6736,-0.7731,-0.483,29.7143,-9.7204,39.1242,-0.3644,0.1236,-0.899,0.4609,-0.1654,1.0268,1.2175,-2.194,-0.0173,1.1445,-2.3215,-0.5999,0.3037,0.86,0.0784,0
